"DUDLEY (SHAVERS END NO 2)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2317/1,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.69,,,,,,,,,,,
February,2.29,,,,,,,,,,,
March,0.17,,,,,,,,,,,
April,3.70,,,,,,,,,,,
May,3.87,,,,,,,,,,,
June,4.01,,,,,,,,,,,
July,3.06,,,,,,,,,,,
August,5.12,,,,,,,,,,,
September,2.60,,,,,,,,,,,
October,1.03,,,,,,,,,,,
November,3.12,,,,,,,,,,,
December,0.94,,,,,,,,,,,
Total,31.60,,,,,,,,,,,
Calc annual,31.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
