"REPTON (GREENSHOT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2646/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,,,3.00,,
February,,,,,,,,,,2.80,,
March,,,,,,,,,,1.86,,
April,,,,,,,,,,1.68,,
May,,,,,,,,,,1.11,,
June,,,,,,,,,,1.01,,
July,,,,,,,,,,2.27,,
August,,,,,,,,,,0.30,,
September,,,,,,,,,,0.53,,
October,,,,,,,,,,4.07,,
November,,,,,,,,,,5.66,,
December,,,,,,,,,,1.92,,
Total,,,,,,,,,,26.21,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.21,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
