"UPTON GREY (HODDINGTON HO.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,750,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.65,3.49,2.40,2.49,0.56,5.68,6.82,3.54,5.23,2.34,,
February,2.03,0.06,5.08,0.08,3.73,2.51,5.37,0.49,1.53,2.63,,
March,0.17,1.77,3.62,3.13,0.60,2.06,4.16,0.21,1.05,3.04,,
April,3.41,2.89,0.98,2.04,3.77,1.89,2.12,0.05,2.11,1.43,,
May,3.30,4.81,2.33,0.82,1.06,0.30,4.27,1.56,1.03,0.71,,
June,1.66,1.54,2.16,1.41,3.30,3.27,1.46,0.87,1.42,0.65,,
July,3.85,2.18,1.97,2.33,0.87,3.96,0.64,2.33,3.98,2.81,,
August,3.63,1.13,0.65,2.65,2.79,0.81,1.79,1.20,2.02,0.07,,
September,1.77,2.77,4.53,1.90,4.58,3.07,2.13,0.96,0.62,1.70,,
October,0.51,4.73,1.93,1.22,4.57,2.09,3.45,3.68,5.65,3.96,,
November,3.90,1.69,0.59,2.39,6.02,3.82,1.74,3.97,6.17,8.06,,
December,0.80,0.86,0.51,7.66,3.79,3.38,3.86,3.62,1.21,1.52,,
Total,26.68,27.92,26.75,28.12,35.64,32.84,37.81,22.48,32.02,28.92,,
Calc annual,26.68,27.92,26.75,28.12,35.64,32.84,37.81,22.48,32.02,28.92,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
