"BALDERSDALE (AYGILL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3489,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,4.80,-999.00,3.90,5.20,2.60,5.20,5.90,6.60,7.80,2.90,,
February,4.90,0.60,7.10,0.25,8.00,3.40,5.70,2.30,4.70,3.30,,
March,1.10,3.50,3.20,4.60,2.20,3.00,4.00,4.10,4.40,5.40,,
April,4.00,4.90,2.70,3.60,3.70,1.00,3.20,0.90,2.70,2.50,,
May,3.40,3.80,2.80,2.60,0.50,2.20,3.80,3.40,1.00,3.50,,
June,6.30,1.30,2.20,2.50,3.70,3.60,3.50,3.80,4.10,1.20,,
July,6.00,5.20,4.50,3.40,1.60,4.50,3.10,4.50,6.10,5.20,,
August,3.50,1.80,2.60,4.70,1.70,3.20,1.50,4.00,3.20,2.90,,
September,2.10,6.50,2.20,3.20,8.70,7.60,3.90,2.60,1.60,4.80,,
October,3.50,7.20,5.30,8.00,8.70,4.90,2.60,8.60,5.10,5.00,,
November,6.00,3.40,3.40,2.30,6.30,6.00,1.50,4.80,5.20,5.40,,
December,3.10,3.50,1.10,5.60,2.80,6.40,2.90,6.80,1.60,5.80,,
Total,48.70,47.60,41.00,45.95,50.50,51.00,41.60,52.40,47.50,47.90,,
Calc annual,48.70,41.70,41.00,45.95,50.50,51.00,41.60,52.40,47.50,47.90,,
Difference,0.00,5.90,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
