"KEENAGH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6148,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.75,,,,1.10,2.92,4.00,3.96,3.99,3.06,,
February,2.81,,,,2.20,1.50,3.44,1.41,2.50,3.49,,
March,2.73,,,,1.71,1.80,1.93,1.14,1.76,3.84,,
April,2.79,,,,2.39,1.32,2.09,0.03,1.31,2.62,,
May,4.09,,,,0.80,0.90,2.84,3.23,1.02,2.82,,
June,5.79,,,,3.79,3.49,3.05,3.14,2.35,0.93,,
July,,,,,0.89,5.15,3.83,5.09,3.60,3.22,,
August,,,,,3.07,1.59,2.02,2.68,1.83,0.48,,
September,,,,,7.85,2.60,4.46,2.39,1.41,2.30,,
October,,,,,2.72,2.24,1.55,6.63,2.31,4.23,,
November,,,,,3.37,,0.99,4.24,7.29,3.19,,
December,,,,,1.29,,1.87,2.88,2.28,2.79,,
Total,,,,,31.18,,32.07,36.82,31.65,32.97,,
Calc annual,20.96,0.00,0.00,0.00,31.18,23.51,32.07,36.82,31.65,32.97,,
Difference,NaN,NaN,NaN,NaN,-0.00,NaN,0.00,0.00,0.00,-0.00,,
