"BLOXWICH (SNEYD RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2336,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.47,2.03,1.77,2.40,0.98,2.91,3.12,2.60,4.90,3.16,,
February,2.27,0.15,3.59,0.38,2.42,2.43,3.73,0.65,1.06,2.54,,
March,0.08,1.47,2.82,2.40,0.66,1.83,2.45,0.57,1.27,1.73,,
April,4.01,3.23,0.78,2.02,3.50,2.21,2.30,0.22,1.87,4.28,,
May,3.91,5.48,1.46,0.92,0.85,0.85,2.68,2.03,1.45,2.47,,
June,5.22,0.79,2.60,1.13,3.04,3.57,0.83,2.14,1.35,0.92,,
July,3.35,4.18,1.89,0.58,0.36,5.99,2.49,3.46,6.41,2.59,,
August,5.11,2.31,1.46,2.15,2.14,1.15,2.20,4.37,2.38,0.40,,
September,2.70,2.34,0.64,1.95,4.07,3.99,2.61,2.08,1.47,1.02,,
October,0.99,5.12,5.41,1.74,3.17,1.76,2.19,2.36,3.88,3.61,,
November,3.42,1.97,0.90,1.96,5.11,2.63,1.56,3.17,4.80,6.42,,
December,0.81,0.80,0.33,4.44,3.28,1.91,2.26,3.45,1.73,2.18,,
Total,33.34,29.87,23.65,22.07,29.58,31.23,28.42,27.10,32.57,31.32,,
Calc annual,33.34,29.87,23.65,22.07,29.58,31.23,28.42,27.10,32.57,31.32,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
