"BRIDGWATER (DURLEIGH) RES.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2080/6,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,,6.01,2.25,,
February,,,,,,,,,1.14,1.92,,
March,,,,,,,,,0.95,2.35,,
April,,,,,,,,,2.22,2.04,,
May,,,,,,,,,1.02,2.51,,
June,,,,,,,,,3.40,0.66,,
July,,,,,,,,,4.74,3.36,,
August,,,,,,,,,2.06,0.07,,
September,,,,,,,,,0.81,1.72,,
October,,,,,,,,,3.12,4.40,,
November,,,,,,,,,5.62,6.34,,
December,,,,,,,,,1.62,2.75,,
Total,,,,,,,,,32.71,30.37,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.71,30.37,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
