"WROUGHTON (SWINDON W.W.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1535,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.69,3.30,2.65,2.50,0.47,3.75,4.38,2.91,5.47,2.43,,
February,2.04,0.18,4.24,0.16,2.35,2.15,5.45,0.95,1.50,2.34,,
March,0.29,2.41,3.40,2.37,0.64,2.34,3.38,0.12,1.62,2.37,,
April,2.72,3.19,1.28,2.38,4.06,1.66,3.13,0.12,3.55,1.54,,
May,3.12,7.05,1.63,0.89,1.63,0.99,2.17,1.77,1.46,1.50,,
June,2.96,1.30,2.47,1.14,4.17,2.58,1.44,0.98,2.12,0.72,,
July,4.43,4.09,2.72,2.33,0.97,3.77,1.42,2.30,4.42,2.83,,
August,4.17,1.13,0.93,2.29,2.04,0.33,0.73,4.20,2.75,0.05,,
September,1.90,3.70,3.11,2.21,5.51,2.31,1.56,2.80,1.17,1.12,,
October,0.60,5.11,2.58,1.67,4.30,1.24,4.19,4.31,4.70,3.50,,
November,3.89,1.84,0.95,1.39,5.95,3.10,1.30,3.45,5.48,7.87,,
December,1.18,0.95,0.48,7.47,3.86,3.50,2.37,3.72,1.73,1.39,,
Total,28.99,34.25,26.44,26.80,35.95,27.72,31.52,27.63,35.97,27.66,,
Calc annual,28.99,34.25,26.44,26.80,35.95,27.72,31.52,27.63,35.97,27.66,,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
