"MANCHESTER (OLDHAM ROAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2833,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,5.43,3.90,2.17,2.22,1.83,3.55,2.79,4.11,,,,
February,4.29,0.11,3.20,0.35,3.42,1.93,5.24,1.19,,,,
March,0.30,2.20,2.92,2.38,1.64,1.57,1.31,1.01,,,,
April,3.36,3.10,1.18,1.72,2.52,0.93,2.64,0.35,,,,
May,2.78,4.77,1.30,2.13,0.83,0.54,2.14,3.67,,,,
June,5.49,0.46,3.03,1.81,3.36,3.10,1.51,3.69,,,,
July,4.38,3.50,2.44,1.97,1.58,4.56,2.13,,,,,
August,7.87,1.44,1.36,2.97,1.68,2.50,2.69,,,,,
September,3.28,3.95,1.29,3.00,5.63,4.35,1.11,,,,,
October,1.98,7.42,4.56,4.52,6.41,3.37,1.67,,,,,
November,6.00,2.78,1.33,1.48,4.58,4.52,2.14,,,,,
December,1.94,1.49,0.43,4.76,3.35,3.21,2.10,,,,,
Total,47.10,35.12,25.21,29.31,36.83,34.13,27.47,,,,,
Calc annual,47.10,35.12,25.21,29.31,36.83,34.13,27.47,14.02,0.00,0.00,,
Difference,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,NaN,NaN,NaN,,
