"SKERRIES (MILVERTON HALL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6126,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.08,2.01,1.54,3.07,1.11,3.88,2.55,2.90,4.69,4.15,,
February,2.06,0.19,2.35,0.09,2.99,1.82,4.38,0.84,2.28,3.67,,
March,2.13,1.26,1.98,2.07,0.76,1.75,2.97,0.79,2.98,2.02,,
April,2.09,2.05,1.12,1.63,2.95,1.37,1.83,0.04,1.78,2.70,,
May,3.08,4.04,1.96,1.59,1.26,1.86,1.00,2.09,0.99,1.93,,
June,4.68,0.94,1.79,1.46,3.46,3.63,1.67,3.16,1.93,0.82,,
July,4.16,3.99,1.69,0.77,0.73,5.39,2.53,4.89,4.39,4.84,,
August,4.01,2.45,1.02,3.17,1.84,1.44,1.63,2.37,2.13,0.26,,
September,4.02,2.07,0.83,3.98,4.24,3.09,2.14,1.79,2.94,1.80,,
October,1.20,2.72,3.19,2.71,2.49,1.47,3.76,5.81,4.05,5.32,,
November,6.32,1.01,1.11,1.94,5.51,3.07,2.28,3.07,4.44,4.52,,
December,1.24,4.34,1.90,5.79,2.24,2.36,2.62,3.41,2.89,2.12,,
Total,37.07,27.07,20.48,28.27,29.58,31.13,29.36,31.16,35.49,34.15,,
Calc annual,37.07,27.07,20.48,28.27,29.58,31.13,29.36,31.16,35.49,34.15,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,,
