"BRISTOL (ST ANDREW'S PARK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2189,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.03,4.29,2.93,2.95,0.97,3.43,4.10,4.73,6.02,2.29,,
February,2.02,0.08,4.17,0.25,3.30,2.45,4.63,1.20,1.75,2.49,,
March,0.79,2.49,3.16,2.17,0.71,2.69,3.47,0.31,1.60,2.70,,
April,2.42,3.21,1.28,2.39,4.81,2.27,2.73,0.10,3.08,2.26,,
May,3.28,5.93,2.13,1.55,0.98,0.65,2.75,2.29,0.93,2.50,,
June,3.50,1.26,1.58,1.30,3.54,4.86,1.42,1.87,1.99,0.77,,
July,4.22,3.60,1.92,0.64,0.67,5.92,4.23,3.51,3.41,-999.00,,
August,3.36,0.86,0.92,2.20,2.04,0.43,0.85,3.26,2.52,0.13,,
September,2.26,5.92,2.86,2.46,7.75,3.26,1.99,2.47,0.78,1.51,,
October,0.83,6.58,2.65,2.06,6.34,1.56,3.17,6.10,2.43,3.89,,
November,3.99,1.85,0.59,1.21,5.91,4.20,1.77,4.33,6.77,8.40,,
December,2.05,1.80,1.10,6.42,4.02,3.25,1.94,3.91,2.18,1.54,,
Total,30.75,37.87,25.29,25.60,41.04,34.97,33.05,34.08,33.46,36.23,,
Calc annual,30.75,37.87,25.29,25.60,41.04,34.97,33.05,34.08,33.46,28.48,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,7.75,,
