"ARISAIG (FAIRE-NA-SGUIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5720,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,5.48,7.60,4.64,5.80,4.77,,5.89,7.88,3.35,0.70,,
February,5.39,0.44,4.75,1.94,5.01,,3.44,3.74,6.46,2.96,,
March,1.47,2.49,2.14,2.73,3.74,,0.66,7.01,3.02,4.07,,
April,2.00,3.69,3.79,2.30,1.98,,1.57,0.75,2.94,1.69,,
May,3.52,1.28,1.63,4.75,0.90,,2.26,4.03,1.87,3.41,,
June,4.52,1.39,3.07,3.88,3.03,,3.23,5.66,2.16,1.94,,
July,5.28,6.05,4.83,5.08,4.19,,4.25,6.32,7.20,6.14,,
August,2.12,3.95,5.01,4.89,5.69,,3.24,4.12,2.58,6.69,,
September,1.22,6.11,1.32,9.55,6.15,,4.56,5.90,3.67,6.40,,
October,5.56,8.98,5.62,7.81,8.35,,3.23,10.13,0.94,4.55,,
November,6.52,6.64,3.36,2.65,4.20,,2.05,9.67,8.28,7.72,,
December,6.11,5.30,2.54,6.10,3.27,,1.72,6.44,3.35,6.28,,
Total,49.19,53.92,42.70,57.48,51.28,,36.10,71.65,45.82,52.82,,
Calc annual,49.19,53.92,42.70,57.48,51.28,0.00,36.10,71.65,45.82,52.55,,
Difference,0.00,0.00,0.00,-0.00,-0.00,NaN,0.00,0.00,0.00,0.27,,
