"BLETSOE RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1183/7,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,0.65,,,,,,,
February,,,,,2.05,,,,,,,
March,,,,,0.45,,,,,,,
April,,,,,3.02,,,,,,,
May,,,,,0.97,,,,,,,
June,,,,,2.15,,,,,,,
July,,,,,0.75,,,,,,,
August,,,,,1.35,,,,,,,
September,,,,2.05,4.08,,,,,,,
October,,,,1.29,2.00,,,,,,,
November,,,,1.70,3.56,,,,,,,
December,,,,3.94,2.31,,,,,,,
Total,,,,,23.34,,,,,,,
Calc annual,0.00,0.00,0.00,8.98,23.34,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,0.00,NaN,NaN,NaN,NaN,NaN,,
