"CLATTERINGSHAWS (TUNNEL INTAKE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5015/6,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,8.88,14.19,7.99,13.72,3.39,7.66,11.31,10.05,8.43,3.34,,
February,6.64,0.12,8.22,1.01,8.52,3.65,7.35,4.89,10.22,2.99,,
March,1.57,3.97,5.94,4.23,2.76,4.99,3.08,4.33,6.66,6.09,,
April,3.13,6.54,4.71,5.06,5.29,1.73,3.57,1.01,3.29,3.39,,
May,5.18,4.73,3.28,6.37,1.14,2.45,2.82,6.87,1.27,1.66,,
June,8.90,2.89,4.46,2.92,7.65,3.82,4.13,7.94,4.07,1.20,,
July,6.08,4.99,7.13,4.61,2.82,8.70,5.98,8.42,6.44,5.34,,
August,2.81,2.60,4.43,6.13,2.51,4.94,3.38,4.10,2.14,2.18,,
September,2.35,9.12,2.45,9.72,7.30,5.88,4.80,7.14,3.78,5.79,,
October,6.44,8.32,4.61,12.07,11.64,8.68,2.39,12.96,4.96,8.83,,
November,14.56,7.54,3.86,1.78,9.75,6.92,1.80,13.07,12.60,9.61,,
December,8.95,14.31,3.16,15.97,5.02,9.50,3.74,6.68,3.80,8.69,,
Total,75.49,79.32,60.24,83.59,67.79,68.92,54.35,87.46,67.66,59.11,,
Calc annual,75.49,79.32,60.24,83.59,67.79,68.92,54.35,87.46,67.66,59.11,,
Difference,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,,
