"WHITMORE PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2357,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.25,3.04,1.88,2.37,1.69,3.56,3.86,3.60,5.99,1.55,,
February,3.34,0.16,4.41,0.37,3.18,2.03,4.36,0.71,1.43,2.39,,
March,0.15,1.90,2.59,1.55,0.63,2.08,2.25,0.70,1.71,2.01,,
April,4.11,3.82,0.83,1.73,2.83,1.82,2.08,0.21,1.80,2.41,,
May,4.39,5.18,1.18,1.14,0.89,0.82,2.29,2.30,1.16,1.76,,
June,3.95,0.67,2.33,1.25,3.28,3.64,0.74,1.44,1.75,1.15,,
July,3.57,2.95,2.11,1.10,0.58,5.59,3.67,2.61,-999.00,3.31,,
August,5.66,1.63,1.01,2.89,1.29,3.05,1.57,3.50,1.20,0.32,,
September,3.09,1.97,1.12,2.14,4.30,3.81,1.39,1.00,0.80,3.16,,
October,1.08,5.75,4.52,2.55,5.34,1.98,2.03,3.20,2.74,4.32,,
November,5.67,2.66,1.03,3.07,4.79,2.95,1.11,3.48,4.45,7.11,,
December,2.22,1.00,0.27,3.97,3.11,2.46,2.61,2.84,1.69,2.14,,
Total,39.48,30.73,23.28,24.13,31.91,33.79,27.96,25.59,31.49,31.63,,
Calc annual,39.48,30.73,23.28,24.13,31.91,33.79,27.96,25.59,24.72,31.63,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.77,-0.00,,
