"EXMOUTH (COLERSTRAIVE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1756,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,3.19,2.06,2.16,,5.90,,,,,,
February,1.87,,4.00,0.17,3.25,,,,,,,
March,2.01,,3.53,2.62,1.39,,,,,,,
April,3.21,,1.54,2.72,3.28,2.51,,,,,,
May,3.01,3.68,1.50,0.77,3.27,,,,,,,
June,3.64,2.87,2.99,1.54,,,,,,,,
July,3.81,,2.50,0.67,0.20,0.20,,,,,,
August,3.89,1.94,1.48,5.17,,,,,,,,
September,1.65,4.16,3.23,2.58,2.28,2.65,,,,,,
October,0.35,,2.54,2.47,2.65,,,,,,,
November,7.13,2.20,1.53,1.75,,5.97,,,,,,
December,1.72,2.15,3.25,10.00,,,,,,,,
Total,,33.22,30.15,32.62,,,,,,,,
Calc annual,32.29,20.19,30.15,32.62,16.32,17.23,0.00,0.00,0.00,0.00,,
Difference,NaN,13.03,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
