"EXMOUTH (LITTLE COURT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1761/4,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,,4.91,1.99,,
February,,,,,,,,,1.60,4.13,,
March,,,,,,,,,1.55,2.79,,
April,,,,,,,,,2.58,3.08,,
May,,,,,,,,,0.46,1.83,,
June,,,,,,,,1.56,2.95,0.59,,
July,,,,,,,,3.36,4.56,2.72,,
August,,,,,,,,3.97,4.25,0.03,,
September,,,,,,,,1.12,1.10,1.12,,
October,,,,,,,,2.65,4.23,4.33,,
November,,,,,,,,5.06,5.27,5.72,,
December,,,,,,,,3.98,1.59,1.82,,
Total,,,,,,,,,35.05,30.15,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.70,35.05,30.15,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,,
