"FETTERCAIRN (FASQUE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5615,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.67,3.01,2.78,2.70,1.31,5.72,7.40,4.40,4.31,1.85,,
February,2.31,0.38,3.28,0.25,2.64,4.15,4.00,1.33,2.93,2.71,,
March,1.64,3.31,2.41,3.03,1.96,2.65,4.72,0.72,3.55,3.18,,
April,3.21,3.57,1.98,7.52,5.04,0.92,2.06,0.79,0.77,1.96,,
May,3.83,4.09,1.14,3.46,2.20,1.57,1.77,3.24,1.39,1.70,,
June,5.39,0.97,1.30,1.07,4.35,1.32,1.93,4.60,1.56,0.31,,
July,4.54,4.43,2.38,2.43,1.58,6.13,3.58,5.39,5.35,6.78,,
August,3.72,0.85,1.33,3.96,2.24,1.47,4.58,2.05,1.90,1.00,,
September,1.31,2.15,2.45,3.89,4.55,3.49,1.68,3.15,2.71,2.29,,
October,1.39,7.73,5.15,4.64,6.02,1.57,2.84,4.30,5.88,5.16,,
November,7.21,1.83,4.55,1.67,6.14,2.14,1.10,4.66,5.18,6.67,,
December,1.84,2.92,2.07,6.88,3.03,2.43,5.74,4.73,2.01,2.98,,
Total,40.06,35.24,30.82,41.50,41.06,33.56,41.40,39.36,37.54,36.59,,
Calc annual,40.06,35.24,30.82,41.50,41.06,33.56,41.40,39.36,37.54,36.59,,
Difference,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
