"MOATE (COOLATORE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6138,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.27,3.08,3.03,3.87,1.45,4.14,3.56,4.60,4.53,2.71,,
February,2.50,0.20,3.95,0.23,3.26,1.70,4.31,1.38,2.82,3.38,,
March,2.43,1.08,2.93,2.93,1.68,2.07,2.66,1.18,2.37,3.16,,
April,2.85,2.03,1.64,1.41,2.90,1.79,2.53,0.11,1.83,3.20,,
May,3.46,1.97,1.96,1.85,1.13,1.33,2.27,3.27,0.79,2.78,,
June,4.38,1.20,2.89,1.94,4.85,3.63,2.59,3.46,2.12,1.11,,
July,3.39,3.68,2.71,1.81,0.95,7.04,3.50,5.85,4.14,2.80,,
August,2.90,1.06,2.34,3.60,2.79,1.73,2.22,2.42,1.75,0.89,,
September,2.31,4.07,1.20,5.13,5.60,4.31,5.33,2.07,2.02,1.92,,
October,1.42,3.36,2.73,4.49,3.62,2.11,1.59,6.02,1.50,5.21,,
November,4.51,1.80,1.43,1.60,3.82,3.18,1.11,4.65,6.66,3.49,,
December,2.60,4.30,2.74,4.51,2.18,2.80,2.21,2.92,2.39,4.21,,
Total,35.02,27.83,29.55,33.37,34.23,35.83,33.88,37.93,32.92,34.86,,
Calc annual,35.02,27.83,29.55,33.37,34.23,35.83,33.88,37.93,32.92,34.86,,
Difference,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,,
