"FEAKLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6064/3,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,2.29,6.91,,,,,,
February,,,,,5.41,2.67,,,,,,
March,,,,,3.05,2.58,,,,,,
April,,,,,3.35,2.59,,,,,,
May,,,,,1.04,1.01,,,,,,
June,,,,,5.76,3.80,,,,,,
July,,,,,1.75,8.73,,,,,,
August,,,,,3.59,2.59,,,,,,
September,,,,,7.26,5.09,,,,,,
October,,,,,6.48,3.71,,,,,,
November,,,,,5.81,5.12,,,,,,
December,,,,,2.76,6.46,,,,,,
Total,,,,,48.55,51.26,,,,,,
Calc annual,0.00,0.00,0.00,0.00,48.55,51.26,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,-0.00,0.00,NaN,NaN,NaN,NaN,,
