"ST MINVER (LUNDY BAY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1891,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.17,4.66,3.30,3.57,1.35,5.08,,5.23,5.47,2.25,,
February,2.30,0.02,3.86,0.40,4.08,4.59,,1.64,1.91,4.35,,
March,3.78,2.01,4.29,2.58,1.12,3.87,,0.62,1.18,2.81,,
April,1.94,2.24,1.87,3.40,4.63,2.73,,0.00,2.22,2.01,,
May,2.31,3.64,1.67,1.80,1.92,0.97,,1.85,1.01,2.45,,
June,2.84,1.57,2.87,1.66,3.83,2.05,,1.61,1.63,1.05,,
July,9.93,2.36,2.06,0.34,0.69,7.79,,1.80,7.29,3.00,,
August,3.67,2.20,1.10,4.49,3.17,0.58,,7.86,2.32,0.13,,
September,2.45,5.24,1.48,2.77,3.43,3.26,,1.81,1.08,1.60,,
October,1.08,9.82,5.25,3.23,4.86,1.52,,4.07,3.16,3.92,,
November,7.58,2.97,1.92,2.11,5.51,4.83,,7.38,8.20,7.21,,
December,2.74,2.68,0.96,8.54,4.65,4.59,,4.61,3.13,4.64,,
Total,43.79,39.41,30.63,34.89,39.24,41.86,,38.48,38.60,35.42,,
Calc annual,43.79,39.41,30.63,34.89,39.24,41.86,0.00,38.48,38.60,35.42,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,NaN,0.00,0.00,0.00,,
