"CAUSEWAY SIDE (BURNLEY W.W.) NEW GAUGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2957/1,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,,5.67,3.07,,
February,,,,,,,,,5.88,2.42,,
March,,,,,,,,,3.83,3.71,,
April,,,,,,,,,2.58,4.08,,
May,,,,,,,,,2.01,1.24,,
June,,,,,,,,,3.72,0.91,,
July,,,,,,,,,7.68,4.54,,
August,,,,,,,,,3.77,2.49,,
September,,,,,,,,,1.95,4.35,,
October,,,,,,,,,2.55,5.54,,
November,,,,,,,,,8.47,9.51,,
December,,,,,,,,,3.20,5.03,,
Total,,,,,,,,,51.31,46.89,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.31,46.89,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
