"POOLE (HOLTON HEATH R.N. CORDITE FAC) M.W.R.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1582,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.40,2.76,2.60,2.67,0.91,5.45,6.50,3.88,6.00,3.70,,
February,1.87,0.05,4.48,0.07,3.61,3.18,6.22,0.80,1.87,4.36,,
March,1.19,1.85,3.73,2.87,0.98,3.57,3.79,0.26,1.39,2.63,,
April,2.24,2.39,1.65,1.70,3.88,1.74,2.39,0.00,1.99,1.20,,
May,3.32,3.69,1.11,0.82,0.98,0.53,5.20,1.46,1.09,1.19,,
June,3.62,2.46,0.63,1.32,4.13,3.95,0.40,0.92,2.14,0.22,,
July,5.07,2.92,1.84,0.11,0.37,4.72,1.88,2.05,4.33,2.90,,
August,3.33,0.82,0.86,3.17,3.09,0.13,1.70,1.94,2.09,0.01,,
September,1.49,3.43,1.83,2.39,3.85,2.69,3.52,2.75,1.69,1.71,,
October,0.70,6.04,1.61,1.50,6.78,1.77,5.42,3.98,5.40,3.86,,
November,4.51,2.50,0.87,2.09,9.21,3.50,1.63,6.31,6.55,8.58,,
December,1.09,1.37,1.07,9.20,5.48,3.96,4.19,5.22,2.09,2.85,,
Total,30.83,30.28,22.28,27.91,43.27,35.19,42.84,29.57,36.63,33.21,,
Calc annual,30.83,30.28,22.28,27.91,43.27,35.19,42.84,29.57,36.63,33.21,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
