"SNAPE (GREEN HEYS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1366,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.10,0.86,0.84,1.63,2.76,,,,,,,
February,2.72,0.55,1.63,0.35,2.72,,,,,,,
March,0.53,1.46,1.79,2.33,0.56,,,,,,,
April,3.99,2.93,1.34,2.31,2.41,,,,,,,
May,2.62,2.94,1.85,1.92,1.99,,,,,,,
June,1.40,0.33,2.26,0.66,2.63,,,,,,,
July,3.30,3.93,1.10,1.92,0.84,,,,,,,
August,2.39,1.52,0.99,2.49,1.47,,,,,,,
September,1.89,1.44,4.36,1.94,4.42,,,,,,,
October,0.91,4.67,1.92,1.69,3.20,,,,,,,
November,1.99,1.31,3.94,1.79,4.18,,,,,,,
December,1.35,0.53,0.62,3.71,2.44,,,,,,,
Total,25.19,22.47,22.64,22.74,29.62,,,,,,,
Calc annual,25.19,22.47,22.64,22.74,29.62,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
