"NORTON-IN-HALES SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2313,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.12,2.85,1.67,2.32,1.27,4.51,3.43,3.82,6.03,2.27,,
February,2.89,0.29,3.57,0.46,3.37,2.25,4.94,0.67,2.07,2.49,,
March,0.30,1.86,2.73,1.90,0.69,2.68,2.92,0.84,1.91,3.09,,
April,3.78,3.37,1.19,2.57,3.51,1.84,2.55,0.16,1.86,3.39,,
May,4.37,5.06,1.42,1.41,1.53,0.95,2.54,3.55,1.24,1.51,,
June,4.22,0.44,1.31,0.80,3.95,3.93,1.14,2.16,1.86,1.30,,
July,4.18,3.78,2.31,1.09,0.46,4.11,2.83,3.18,8.61,4.52,,
August,5.64,1.83,1.36,2.93,1.56,1.81,2.61,3.02,2.26,0.57,,
September,3.37,1.79,0.88,2.04,4.23,3.92,2.24,1.16,0.84,2.55,,
October,1.18,4.78,5.09,4.16,5.76,1.94,2.58,3.66,3.96,4.46,,
November,4.97,2.43,1.58,2.25,5.32,3.18,1.27,3.71,4.85,7.48,,
December,1.89,1.09,0.39,5.14,3.32,2.89,4.14,3.07,1.94,2.42,,
Total,39.91,29.57,23.50,27.07,34.97,34.01,33.19,29.00,37.43,36.05,,
Calc annual,39.91,29.57,23.50,27.07,34.97,34.01,33.19,29.00,37.43,36.05,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
