"PLYMOUTH (THE HOE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1635,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.23,4.43,2.47,3.29,0.71,6.57,4.90,5.50,6.72,2.56,,
February,3.23,0.04,3.77,0.11,3.45,4.96,7.26,1.29,1.97,5.39,,
March,2.07,2.10,3.76,3.86,1.11,3.73,4.84,0.31,1.19,3.66,,
April,2.84,3.22,3.56,2.79,4.94,1.84,3.39,0.19,2.79,2.52,,
May,3.84,4.61,1.88,2.27,1.45,0.60,2.70,3.05,1.07,1.54,,
June,4.05,3.56,2.12,1.67,4.10,0.99,1.33,1.12,3.61,0.82,,
July,4.82,2.51,2.61,0.41,0.38,6.52,1.78,3.35,5.02,2.47,,
August,3.84,1.86,1.43,4.71,2.92,0.52,0.86,4.57,3.07,0.10,,
September,1.64,5.58,1.76,3.32,4.19,2.96,2.32,1.85,0.57,2.17,,
October,0.67,7.82,3.49,3.02,5.04,1.11,3.75,3.92,5.26,3.11,,
November,6.25,2.81,1.50,1.46,8.05,3.33,2.99,8.36,7.11,7.09,,
December,2.21,3.77,2.43,12.55,5.99,3.40,5.24,3.77,3.05,5.39,,
Total,38.69,42.31,30.78,39.46,42.33,36.53,41.36,37.28,41.43,36.82,,
Calc annual,38.69,42.31,30.78,39.46,42.33,36.53,41.36,37.28,41.43,36.82,,
Difference,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,,
