"GARVAGH (MONEYDIG)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6238/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.88,3.44,2.32,3.77,2.24,4.65,6.50,5.12,3.54,2.49,,
February,3.22,0.20,3.26,0.57,4.44,1.75,4.72,2.65,3.11,2.46,,
March,0.49,1.99,2.12,2.29,1.20,2.43,2.37,2.19,3.97,4.24,,
April,2.80,3.73,1.02,3.11,2.69,0.99,3.09,0.25,2.20,4.56,,
May,3.27,2.01,1.29,2.96,1.05,1.29,1.59,2.85,1.05,1.20,,
June,4.27,1.27,2.94,2.02,5.19,1.81,2.20,3.89,4.21,1.34,,
July,2.53,4.59,2.03,3.10,1.22,6.96,5.38,5.22,4.76,3.74,,
August,2.22,2.50,2.33,5.26,2.13,2.78,4.80,2.33,1.69,1.50,,
September,2.38,3.39,1.12,6.13,4.47,5.15,3.23,3.05,2.65,3.71,,
October,2.87,4.66,4.27,5.74,6.70,3.41,2.34,7.17,2.23,4.84,,
November,4.73,3.03,2.03,1.39,5.77,4.41,1.44,6.40,4.88,5.26,,
December,2.39,4.41,2.38,4.70,3.69,4.74,3.51,4.73,3.77,6.25,,
Total,35.05,35.22,27.11,41.04,40.79,40.37,41.17,45.85,38.06,41.59,,
Calc annual,35.05,35.22,27.11,41.04,40.79,40.37,41.17,45.85,38.06,41.59,,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,,
