"GARGUNNOCK HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5362,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,5.33,8.13,6.74,7.36,1.46,6.38,5.39,8.90,,,,
February,3.88,0.05,3.16,0.47,4.25,2.22,5.37,2.16,,,,
March,1.25,2.27,3.24,3.36,1.89,3.59,2.94,2.82,,,,
April,2.25,5.24,1.44,4.91,4.53,1.36,2.31,0.41,,,,
May,4.34,3.84,2.64,2.51,0.27,1.04,2.74,3.71,,,,
June,5.30,2.07,1.24,2.49,7.12,1.65,2.20,5.18,,,,
July,4.88,2.19,3.12,2.46,0.88,4.99,2.76,4.01,,,,
August,2.58,1.24,1.77,4.17,2.13,2.29,3.38,2.44,,,,
September,1.70,3.28,1.12,5.18,6.76,4.44,2.26,3.48,,,,
October,2.96,6.36,3.37,7.03,9.25,4.43,4.03,8.89,,,,
November,10.22,3.55,2.91,0.69,4.89,3.43,0.56,8.59,,,,
December,3.82,8.88,0.90,7.96,3.11,7.52,2.48,4.04,,,,
Total,48.51,47.10,31.65,48.59,46.54,43.34,36.42,54.63,,,,
Calc annual,48.51,47.10,31.65,48.59,46.54,43.34,36.42,54.63,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,,
