"SHANKILL (SHERRINGTON)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6102,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.42,2.87,1.58,2.51,1.19,5.62,6.94,3.49,4.73,3.03,,
February,1.61,0.32,4.54,0.03,3.43,2.94,4.36,0.76,2.49,5.78,,
March,2.97,1.38,2.04,3.09,0.56,2.52,4.56,0.54,3.60,1.87,,
April,3.60,2.68,1.02,2.57,2.53,2.05,2.63,0.04,1.54,3.74,,
May,4.59,3.73,3.07,2.29,1.09,1.61,1.70,1.90,1.13,0.40,,
June,3.92,1.04,1.55,1.91,4.24,3.36,0.73,2.40,1.61,1.09,,
July,3.22,3.87,1.66,0.55,0.76,5.63,1.69,5.04,3.34,3.44,,
August,3.90,2.28,0.83,2.87,2.13,0.71,0.81,1.64,1.13,0.02,,
September,4.49,1.40,1.76,3.80,3.01,2.96,3.39,1.69,2.86,1.69,,
October,0.71,3.03,2.97,2.27,1.76,1.41,3.86,4.01,4.28,5.43,,
November,5.57,0.46,1.02,2.63,4.62,3.45,2.73,4.64,4.16,4.31,,
December,1.00,5.41,1.87,7.26,2.33,3.14,2.69,5.35,1.91,2.17,,
Total,37.00,28.47,23.91,31.78,27.65,35.40,36.09,31.50,32.78,32.97,,
Calc annual,37.00,28.47,23.91,31.78,27.65,35.40,36.09,31.50,32.78,32.97,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
