"RYAL COTTAGE (NEWCASTLE W.W.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3571,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.70,1.42,1.24,1.58,2.21,3.60,2.39,1.34,5.19,1.71,,
February,1.71,0.73,3.66,0.35,3.25,2.58,2.67,0.95,1.28,2.49,,
March,1.23,2.14,1.57,3.89,0.87,1.98,2.97,0.74,3.81,3.42,,
April,3.53,2.17,1.42,3.74,2.48,1.38,2.11,0.25,1.14,0.99,,
May,2.87,2.95,1.80,1.26,0.74,1.46,2.76,2.44,0.97,0.88,,
June,4.81,1.41,2.27,2.41,1.81,2.39,1.58,3.40,2.22,0.48,,
July,3.73,2.92,2.93,3.19,0.66,2.85,2.55,2.45,2.80,6.95,,
August,4.21,1.70,2.00,3.42,2.33,2.30,2.80,2.48,2.50,1.03,,
September,1.12,3.52,1.77,1.86,3.08,3.61,2.75,1.26,1.44,1.81,,
October,0.97,4.05,3.29,3.42,4.68,2.01,2.20,4.06,6.01,2.88,,
November,2.72,1.08,2.90,2.98,3.46,2.86,1.05,2.40,3.40,3.01,,
December,1.28,1.28,0.94,3.79,1.63,1.91,4.44,2.82,1.34,2.31,,
Total,29.88,25.37,25.79,31.89,27.20,28.93,30.27,24.59,32.10,27.96,,
Calc annual,29.88,25.37,25.79,31.89,27.20,28.93,30.27,24.59,32.10,27.96,,
Difference,0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,,
