"GLANMIRE (LOTA LODGE) NO.1",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6015,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.23,5.47,3.57,4.68,1.14,6.99,9.40,,,,,
February,3.18,0.18,2.18,0.35,3.18,5.44,4.98,,,,,
March,8.16,3.21,2.76,4.95,1.59,3.35,5.46,,,,,
April,2.73,2.88,2.25,3.75,4.25,1.85,,,,,,
May,4.35,4.41,4.73,2.43,0.71,0.33,,,,,,
June,4.32,1.62,1.80,1.83,6.74,1.87,,,,,,
July,2.89,3.62,2.32,2.31,0.72,5.97,,,,,,
August,3.89,2.53,1.94,4.21,1.88,0.66,,,,,,
September,1.16,2.03,1.32,6.75,7.88,3.07,,,,,,
October,1.36,4.04,1.97,3.36,2.55,1.48,,,,,,
November,10.34,1.88,2.49,1.48,5.18,3.66,,,,,,
December,2.38,8.08,1.68,8.57,4.18,3.81,,,,,,
Total,46.99,39.95,29.01,44.67,40.00,38.48,,,,,,
Calc annual,46.99,39.95,29.01,44.67,40.00,38.48,19.84,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,,
