"ERICHT DAM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5563/4,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,10.78,6.91,11.16,4.16,3.55,10.05,11.14,5.17,0.54,,
February,,0.01,4.85,2.34,9.62,2.79,4.14,6.23,7.39,2.23,,
March,,2.88,2.79,5.28,3.59,2.37,1.24,8.06,4.18,4.83,,
April,2.16,5.09,3.12,3.58,2.76,2.29,1.55,0.94,3.81,4.50,,
May,4.07,3.47,1.75,3.94,0.78,1.68,3.45,3.16,1.19,1.79,,
June,4.69,0.88,1.84,1.41,4.46,1.70,3.25,6.00,2.40,1.18,,
July,4.53,5.64,3.41,2.64,2.43,5.37,4.67,4.77,6.44,6.39,,
August,2.04,3.06,4.04,4.86,4.19,3.71,3.70,4.01,2.30,3.10,,
September,1.49,5.36,1.61,6.15,9.28,3.29,4.74,4.84,2.93,3.40,,
October,5.30,7.75,5.63,9.74,12.92,8.65,2.67,11.76,3.71,6.66,,
November,6.83,6.80,2.33,1.97,5.69,5.40,0.72,13.59,10.41,7.20,,
December,6.61,8.25,1.08,6.93,2.50,9.57,1.84,6.49,2.67,6.41,,
Total,,59.97,39.36,60.00,62.38,50.37,42.02,80.99,52.60,48.23,,
Calc annual,37.72,59.97,39.36,60.00,62.38,50.37,42.02,80.99,52.60,48.23,,
Difference,NaN,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,,
