"ASHBURTON (DRUID HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1701,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,4.78,,,,,,,,,,,
February,4.07,,,,,,,,,,,
March,3.19,,,,,,,,,,,
April,3.88,,,,,,,,,,,
May,3.48,,,,,,,,,,,
June,4.16,,,,,,,,,,,
July,4.79,,,,,,,,,,,
August,4.67,,,,,,,,,,,
September,1.52,,,,,,,,,,,
October,0.83,,,,,,,,,,,
November,12.42,,,,,,,,,,,
December,3.04,,,,,,,,,,,
Total,50.83,,,,,,,,,,,
Calc annual,50.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
