"ALTHORP PARK (PREVIOUSLY HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1115,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.75,1.92,1.48,2.06,0.96,3.78,3.79,2.75,5.48,2.40,,
February,2.39,0.33,2.86,0.55,2.63,2.13,3.18,0.89,1.20,2.47,,
March,0.34,1.49,2.80,1.65,0.37,1.45,3.51,0.40,1.88,2.06,,
April,4.04,3.26,0.80,2.32,3.92,2.11,3.15,0.07,1.89,2.46,,
May,2.89,5.34,1.71,1.11,1.07,0.99,3.83,1.60,1.42,1.05,,
June,1.81,0.63,2.94,1.01,4.78,3.45,1.24,1.25,2.93,0.63,,
July,3.52,3.02,2.03,1.41,0.56,5.69,2.46,2.30,3.33,3.39,,
August,3.42,2.47,0.78,1.94,1.86,0.42,1.59,3.67,3.80,0.11,,
September,3.22,2.61,1.58,2.30,4.36,2.97,2.09,2.19,0.68,0.70,,
October,0.49,3.60,2.23,1.40,3.21,2.06,3.11,2.84,5.86,3.59,,
November,2.57,2.19,1.76,1.91,4.90,2.73,1.42,2.99,3.85,6.71,,
December,0.97,0.90,0.56,4.87,3.21,2.21,2.12,2.83,1.39,1.69,,
Total,27.41,27.76,21.53,22.53,31.83,29.99,31.49,23.78,33.71,27.26,,
Calc annual,27.41,27.76,21.53,22.53,31.83,29.99,31.49,23.78,33.71,27.26,,
Difference,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,,
