"WEST ADDERBURY (ST. AMAND'S)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1065,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.73,1.96,1.66,2.11,0.67,3.48,4.09,2.57,4.94,2.91,,
February,2.08,0.26,3.52,0.44,2.38,1.86,3.57,0.85,0.91,2.47,,
March,0.20,1.77,2.66,2.19,0.60,1.95,2.95,0.21,1.99,1.92,,
April,3.66,2.02,1.42,1.92,4.02,1.40,3.01,0.01,2.72,3.19,,
May,2.77,5.03,1.24,0.68,2.02,0.59,2.53,1.98,1.27,1.93,,
June,2.35,1.11,2.58,1.03,5.13,3.35,1.28,0.92,2.53,0.51,,
July,3.15,1.35,1.16,1.25,0.47,5.25,1.58,1.37,3.60,2.06,,
August,4.29,2.23,0.82,1.97,1.45,0.48,1.45,1.86,2.55,0.12,,
September,2.31,2.35,1.59,2.44,4.12,3.67,2.99,2.66,0.50,0.67,,
October,0.67,3.70,1.80,1.44,3.78,1.39,2.97,2.90,5.37,3.57,,
November,3.02,1.55,1.18,1.57,5.08,2.23,1.45,2.66,3.59,6.43,,
December,0.85,0.74,0.39,5.33,3.62,2.39,1.80,3.80,1.40,1.48,,
Total,27.08,24.07,20.02,22.42,33.34,28.04,29.67,21.79,31.37,27.26,,
Calc annual,27.08,24.07,20.02,22.37,33.34,28.04,29.67,21.79,31.37,27.26,,
Difference,-0.00,0.00,-0.00,0.05,0.00,-0.00,0.00,-0.00,0.00,0.00,,
