"BROADSTONE (GRANGE ROAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1600,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.32,3.25,2.48,2.87,1.05,5.55,6.12,,,,,
February,2.13,0.11,4.44,0.05,3.55,2.94,6.36,,,,,
March,1.10,1.79,3.48,3.06,1.00,3.61,3.80,,,,,
April,2.27,2.73,1.64,1.82,4.28,1.72,2.22,,,,,
May,3.24,3.07,1.41,0.81,0.93,0.69,2.77,,,,,
June,2.72,2.44,0.66,1.58,4.27,1.91,0.46,,,,,
July,4.40,2.92,1.73,0.34,0.62,4.42,,,,,,
August,3.27,0.67,1.02,3.61,3.15,0.13,,,,,,
September,1.53,3.64,1.84,2.25,3.39,2.90,,,,,,
October,0.54,5.85,1.38,1.52,6.63,1.65,,,,,,
November,4.17,2.29,0.94,2.29,8.37,3.26,,,,,,
December,1.20,1.38,1.17,9.26,5.14,3.94,4.90,,,,,
Total,28.89,30.14,22.19,29.46,42.38,32.72,,,,,,
Calc annual,28.89,30.14,22.19,29.46,42.38,32.72,26.63,0.00,0.00,0.00,,
Difference,0.00,-0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,,
