"SARRATT (MICKLEFIELD GREEN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,912,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.64,2.02,2.27,1.82,0.80,4.68,4.86,3.54,5.72,2.75,,
February,2.00,0.25,2.29,0.31,2.47,2.46,4.63,0.53,1.10,2.03,,
March,0.19,2.06,3.52,2.43,0.61,1.24,2.95,0.33,1.66,2.79,,
April,2.97,2.90,1.17,2.11,3.64,1.36,2.96,0.20,3.57,1.80,,
May,2.71,5.29,1.51,1.66,1.24,0.61,3.52,1.80,1.19,1.89,,
June,1.57,1.06,1.16,1.70,4.30,4.72,2.55,0.62,2.20,1.59,,
July,3.33,2.36,1.35,1.28,0.65,5.07,1.70,1.35,2.70,2.32,,
August,4.65,4.42,0.69,2.38,4.02,0.40,2.56,2.11,2.22,0.13,,
September,1.89,2.38,2.06,2.21,5.50,3.97,3.24,1.62,1.75,1.79,,
October,0.69,5.02,1.70,1.68,3.35,1.95,2.61,3.61,4.50,3.44,,
November,2.94,2.00,1.41,1.68,5.15,4.25,1.39,3.85,5.69,7.74,,
December,1.04,0.81,0.48,6.42,3.19,2.13,3.22,3.83,1.45,1.67,,
Total,25.62,30.57,19.61,25.68,34.92,32.84,36.19,23.39,33.75,29.94,,
Calc annual,25.62,30.57,19.61,25.68,34.92,32.84,36.19,23.39,33.75,29.94,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
