"WOODHOUSE (COISLEY HILL WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3111/9,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,,4.53,0.14,,
February,,,,,,,,,1.18,1.82,,
March,,,,,,,,,2.16,1.99,,
April,,,,,,,,,1.86,2.40,,
May,,,,,,,,,1.44,1.05,,
June,,,,,,,,,2.39,0.72,,
July,,,,,,,,,5.07,4.37,,
August,,,,,,,,,2.50,0.24,,
September,,,,,,,,2.04,2.13,1.26,,
October,,,,,,,,3.51,3.01,4.45,,
November,,,,,,,,3.36,4.33,5.55,,
December,,,,,,,,3.12,2.15,1.95,,
Total,,,,,,,,,32.75,25.94,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.03,32.75,25.94,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
