"RIVELIN (OAKING CLOUGH)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3114,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,5.27,4.58,3.09,3.74,2.38,4.53,6.59,4.74,7.46,3.84,,
February,5.03,0.77,6.23,0.63,6.05,4.10,7.58,1.93,2.73,3.52,,
March,0.29,2.77,3.01,3.40,1.78,3.24,3.98,1.21,3.32,2.99,,
April,5.29,4.31,1.28,3.28,3.54,2.23,2.42,0.36,2.92,2.64,,
May,3.09,6.41,2.13,1.86,0.49,2.09,3.98,3.14,2.26,1.33,,
June,4.81,1.12,2.31,1.40,3.96,3.97,1.59,3.05,2.78,0.75,,
July,5.64,5.10,2.78,2.39,1.28,4.34,4.27,4.49,7.82,2.67,,
August,7.31,2.67,0.81,1.88,2.38,2.08,1.63,2.05,3.45,1.05,,
September,5.33,3.03,1.75,2.62,5.88,4.80,1.69,3.19,2.28,3.20,,
October,1.33,6.05,6.16,5.04,8.05,5.08,3.96,7.09,5.09,4.79,,
November,4.92,3.70,2.97,2.91,7.77,5.06,2.90,5.06,7.10,7.85,,
December,1.99,1.80,0.69,5.96,4.94,4.09,4.49,5.30,2.61,4.24,,
Total,50.30,42.31,33.21,35.11,48.50,45.61,45.08,41.61,49.82,38.87,,
Calc annual,50.30,42.31,33.21,35.11,48.50,45.61,45.08,41.61,49.82,38.87,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
