"ELHAM (OTTINGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,275/3,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,4.82,7.61,2.59,,
February,,,,,,,,1.38,1.63,2.48,,
March,,,,,,,,0.69,2.35,3.17,,
April,,,,,,,,0.85,3.59,1.92,,
May,,,,,,,,3.28,2.00,0.99,,
June,,,,,,,,1.28,1.89,0.84,,
July,,,,,,,,3.64,1.62,3.13,,
August,,,,,,,,1.85,1.78,0.00,,
September,,,,,,,,3.23,3.28,2.42,,
October,,,,,,,,4.34,13.69,4.06,,
November,,,,,,,,3.21,7.70,8.36,,
December,,,,,,,,3.84,2.36,2.70,,
Total,,,,,,,,32.41,49.50,32.66,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.41,49.50,32.66,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,,
