"MILLBROOK RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4430,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,4.06,2.36,3.02,3.59,1.10,6.53,5.53,5.66,5.77,3.16,,
February,4.32,0.46,4.34,0.25,4.61,3.02,7.00,1.58,1.68,3.92,,
March,2.50,2.38,1.68,4.42,1.17,2.87,4.37,0.27,2.01,3.93,,
April,2.27,3.18,1.39,1.58,3.45,1.87,2.36,0.07,1.60,1.51,,
May,2.09,3.14,2.28,0.67,1.98,0.93,2.54,0.63,0.77,1.50,,
June,1.99,1.60,1.85,1.28,3.36,2.31,0.76,0.20,1.90,0.09,,
July,2.56,1.94,2.62,0.45,0.87,3.87,1.45,1.86,3.28,4.94,,
August,7.66,0.74,2.05,3.76,2.39,0.93,1.08,2.14,1.15,0.02,,
September,3.16,3.76,2.93,2.56,2.75,2.65,3.78,2.23,0.56,2.04,,
October,0.80,6.36,3.14,3.83,4.42,1.54,3.13,5.07,6.30,3.22,,
November,4.86,2.82,2.59,3.37,6.90,5.63,3.11,4.97,4.41,9.23,,
December,1.27,1.42,2.44,8.07,6.92,1.94,6.00,4.25,2.95,5.23,,
Total,37.54,30.16,30.33,33.83,39.92,34.09,41.11,28.93,32.38,38.79,,
Calc annual,37.54,30.16,30.33,33.83,39.92,34.09,41.11,28.93,32.38,38.79,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,,
