"BUDE (SCHOOL HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1894,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.09,3.28,3.51,3.50,1.32,4.17,3.87,5.17,5.01,2.32,,
February,2.42,0.00,2.12,0.19,4.59,2.42,6.37,0.99,1.77,3.25,,
March,2.47,1.87,3.17,1.87,1.19,2.05,4.47,0.58,1.12,2.41,,
April,1.79,1.79,1.41,2.38,4.29,1.93,2.75,0.04,1.47,2.73,,
May,2.15,3.31,1.51,1.28,1.73,0.56,1.60,2.54,0.75,1.56,,
June,2.86,0.80,1.03,1.56,2.40,3.21,1.18,1.91,1.26,0.61,,
July,5.28,3.16,2.34,0.63,0.98,7.21,2.24,2.07,4.65,3.36,,
August,5.37,1.14,1.35,3.44,-999.00,0.67,0.36,5.80,2.68,0.24,,
September,2.36,5.13,2.24,2.70,3.63,2.20,3.05,1.42,0.88,1.74,,
October,1.11,8.44,5.07,3.06,6.05,1.80,2.59,4.50,2.87,2.78,,
November,5.94,2.70,0.97,2.67,5.15,4.03,1.96,4.64,7.37,8.23,,
December,1.75,2.92,1.32,7.07,3.22,3.30,3.34,3.77,2.89,3.16,,
Total,36.59,34.54,26.04,30.35,36.20,33.55,33.78,33.43,32.72,32.39,,
Calc annual,36.59,34.54,26.04,30.35,34.55,33.55,33.78,33.43,32.72,32.39,,
Difference,0.00,0.00,0.00,0.00,1.65,-0.00,0.00,-0.00,0.00,0.00,,
