"BRIGHSTONE RECTORY.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,596,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.50,2.80,2.33,2.96,1.69,5.13,,,,,,
February,2.32,0.07,3.57,0.11,4.01,2.86,,,,,,
March,1.41,1.31,2.96,3.17,1.13,2.00,,,,,,
April,3.28,2.86,1.81,2.54,3.91,1.64,,,,,,
May,3.75,4.37,1.87,0.85,1.03,0.34,,,,,,
June,2.15,2.07,1.10,1.55,2.40,3.57,,,,,,
July,3.39,3.12,1.68,0.63,-999.00,4.60,,,,,,
August,3.73,1.55,1.21,2.41,4.39,0.28,,,,,,
September,2.13,3.28,3.70,2.22,3.95,2.82,,,,,,
October,0.60,7.53,1.86,1.67,4.00,1.46,,,,,,
November,4.51,2.31,1.18,4.77,8.65,5.84,,,,,,
December,1.21,1.59,1.09,9.60,3.90,3.00,,,,,,
Total,30.98,32.86,24.36,32.48,39.38,33.54,,,,,,
Calc annual,30.98,32.86,24.36,32.48,39.06,33.54,0.00,0.00,0.00,0.00,,
Difference,-0.00,-0.00,0.00,0.00,0.32,-0.00,NaN,NaN,NaN,NaN,,
