"HERM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4445,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.47,1.40,3.19,2.67,0.39,6.40,4.01,5.92,5.13,,,
February,3.63,0.51,1.85,0.03,4.46,3.39,4.87,1.26,1.33,,,
March,2.36,1.75,1.96,2.71,1.23,2.43,4.22,0.39,1.76,,,
April,1.47,2.36,0.99,1.74,2.83,0.89,2.12,0.05,1.31,,,
May,2.77,2.13,1.35,1.83,1.86,0.76,4.45,0.67,1.09,,,
June,1.13,1.30,1.11,1.58,3.26,1.53,0.32,0.25,1.68,,,
July,2.47,1.94,1.60,0.06,0.40,4.29,1.33,2.21,2.86,,,
August,7.03,0.31,0.95,2.30,1.18,0.23,0.50,1.67,1.49,,,
September,2.02,3.36,2.83,2.72,2.41,2.46,2.98,0.99,1.74,,,
October,0.43,5.27,2.18,2.83,2.81,1.65,3.39,2.87,5.40,,,
November,3.54,1.26,2.61,4.05,6.05,3.62,2.62,4.41,3.71,,,
December,1.01,1.90,1.76,8.22,5.79,1.91,4.69,3.16,2.78,,,
Total,31.33,23.49,22.38,30.74,32.67,29.56,35.50,23.85,30.28,,,
Calc annual,31.33,23.49,22.38,30.74,32.67,29.56,35.50,23.85,30.28,0.00,,
Difference,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,NaN,,
