"KINLOCHLEVEN (KINLOCHMORE LODGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5744,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,11.40,25.31,,,,,,,,,,
February,8.89,0.27,,,,,,,,,,
March,1.07,4.59,,,,,,,,,,
April,4.85,7.18,,,,,,,,,,
May,7.73,4.67,,,,,,,,,,
June,8.27,2.11,,,,,,,,,,
July,8.43,10.50,,,,,,,,,,
August,3.50,5.01,,,,,,,,,,
September,3.50,10.61,,,,,,,,,,
October,8.23,12.11,,,,,,,,,,
November,13.38,12.20,,,,,,,,,,
December,15.95,15.00,,,,,,,,,,
Total,95.20,109.56,,,,,,,,,,
Calc annual,95.20,109.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
