"HOY (GRAEMSAY SOUND, HIGH)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5821,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,4.84,5.68,3.12,4.00,3.13,3.74,3.83,6.12,3.98,2.49,,
February,5.94,0.57,4.73,4.24,4.27,2.80,3.92,2.14,3.96,1.18,,
March,1.64,2.78,2.92,3.00,2.45,1.44,2.00,2.71,2.48,3.68,,
April,1.77,2.43,3.42,4.95,2.72,0.33,0.93,1.54,1.69,2.37,,
May,4.47,1.90,0.88,2.34,0.45,2.38,0.36,2.27,0.55,1.72,,
June,3.07,0.34,1.24,1.25,1.80,0.63,2.94,4.35,1.88,1.67,,
July,3.41,2.95,1.95,3.23,3.48,3.81,2.74,3.27,3.98,9.01,,
August,0.53,2.76,3.47,4.28,3.37,2.83,2.24,2.66,1.89,4.73,,
September,0.93,5.31,1.30,3.35,4.28,2.86,2.73,1.85,1.32,4.17,,
October,4.83,4.32,3.41,5.11,4.91,4.67,2.36,6.92,2.67,3.03,,
November,2.52,3.59,3.27,2.06,4.40,3.27,1.64,4.86,6.77,5.72,,
December,4.25,3.07,1.98,4.23,2.94,4.94,1.83,1.66,4.12,3.99,,
Total,38.20,35.70,31.69,42.04,38.50,33.70,27.52,40.35,35.29,43.76,,
Calc annual,38.20,35.70,31.69,42.04,38.20,33.70,27.52,40.35,35.29,43.76,,
Difference,0.00,0.00,0.00,-0.00,0.30,0.00,-0.00,0.00,0.00,0.00,,
