"MARSHAM MOOR HIGH SOUR MINE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3411,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.55,4.91,3.95,1.87,2.94,3.85,4.39,1.51,7.52,1.09,,
February,1.90,0.11,3.24,5.38,0.70,3.90,2.83,0.75,4.18,1.76,,
March,3.22,1.54,2.51,1.39,1.32,0.93,0.56,1.50,2.36,0.31,,
April,5.19,0.78,2.99,2.30,1.38,3.09,1.21,1.40,1.88,1.42,,
May,2.83,1.23,0.92,2.14,5.15,3.50,1.77,1.68,2.84,2.43,,
June,1.01,0.82,1.15,0.50,1.24,0.08,3.13,2.31,5.39,1.49,,
July,5.39,2.80,4.60,2.66,4.18,1.17,2.46,4.79,0.68,2.16,,
August,1.03,3.82,3.26,3.47,2.47,2.48,1.84,7.15,4.24,3.85,,
September,0.90,1.45,4.21,2.22,3.82,1.99,2.38,3.27,1.50,1.26,,
October,3.40,1.48,1.06,2.56,4.12,3.50,2.67,5.22,6.06,4.08,,
November,2.01,2.24,1.03,4.40,2.12,1.71,4.74,4.27,5.54,3.85,,
December,3.94,4.92,4.05,2.49,4.22,4.82,0.89,3.10,2.25,10.63,,
Total,34.37,26.10,32.97,31.38,33.66,31.02,28.87,36.95,44.44,34.33,,
Calc annual,34.37,26.10,32.97,31.38,33.66,31.02,28.87,36.95,44.44,34.33,0.00,
Difference,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,NaN,
