"CARDIFF (TRADE STREET DEPOT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4073,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.60,4.68,4.13,2.23,5.28,3.80,6.70,5.23,9.29,2.05,6.56,
February,1.40,0.09,4.19,7.76,0.40,5.79,2.89,3.65,4.77,1.34,0.62,
March,3.88,2.57,4.06,1.77,1.89,0.18,0.61,4.08,4.77,0.71,2.79,
April,4.38,0.74,3.08,2.47,3.35,2.54,2.16,1.82,1.65,0.49,2.93,
May,3.73,2.06,1.56,2.80,4.95,4.62,2.03,1.72,0.52,3.33,1.54,
June,3.04,0.03,0.99,0.55,2.36,0.13,1.99,3.91,2.83,2.32,0.63,
July,5.05,1.05,4.28,2.52,6.21,3.61,1.78,4.75,2.70,2.23,2.92,
August,2.88,2.98,3.87,3.96,5.91,5.29,4.21,5.23,3.73,4.11,4.59,
September,2.89,3.51,2.98,3.40,6.08,5.59,1.61,7.54,0.73,0.58,4.67,
October,3.53,2.17,1.58,6.00,6.32,6.65,4.50,3.71,6.86,7.12,4.66,
November,2.47,2.79,2.21,3.36,3.39,2.98,8.34,6.00,5.22,11.63,5.28,
December,5.21,2.28,7.06,3.98,6.53,4.23,0.27,3.11,5.06,9.10,4.75,
Total,45.06,24.95,39.99,40.80,52.67,45.41,37.09,50.75,48.13,45.01,41.94,
Calc annual,45.06,24.95,39.99,40.80,52.67,45.41,37.09,50.75,48.13,45.01,41.94,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
