ROTHESAY (ACADEMY),,,,,,,,,,,,
Grid ref,NS083649,Long,-5.063017,Lat,55.839122,,,,,,,
Station no,5382/1,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,-999.00,4.06,,
February,,,,,,,,,-999.00,4.29,,
March,,,,,,,,,4.05,3.08,,
April,,,,,,,,,4.59,4.84,,
May,,,,,,,,,1.28,2.83,,
June,,,,,,,,,3.25,3.39,,
July,,,,,,,,,7.56,5.88,,
August,,,,,,,,,1.00,4.14,,
September,,,,,,,,,1.87,3.08,,
October,,,,,,,,,5.99,3.72,,
November,,,,,,,,,6.03,7.72,,
December,,,,,,,,,9.29,6.87,,
Total,,,,,,,,,-999.00,53.90,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.91,53.90,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1043.91,0.00,,
