WEST-KIRBY-ST-ANDREWS-VICARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ212871,Long,-3.1859226,Lat,53.374857,Elevation,25,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,1.52,1.61,1.63,1.99,2.26,4.12,1.41,4.5,2.67,2.4,1.52,1.56,1.39,4.42,1.48,3.28,4.48,2.59,3.39,4.63,3.68,3.7,2.43,3.51,2.06,5.68,3.05,0.71,2.16,3.45,,,,,,,,
February,,,,3.3,0.43,4.57,2.24,1.04,2.25,0.91,0.42,2.41,0.07,3.06,0.26,2.18,2.37,4.73,0.35,2,2.91,2.71,1.51,2.02,1.16,2.43,4.28,1.74,1.6,1.13,4.55,2.11,,,,,,,,,
March,,,,0.87,0.63,1.05,0.81,2.46,1.19,0.08,3.77,0.35,1.57,2.18,1.56,0.75,1.62,1.8,1.06,1.67,2.32,2.96,2.75,0.43,0.91,0.74,1.04,4.8,0.7,2.23,0.96,4.97,,,,,,,,,
April,,,,1.94,1.54,1.39,0.59,1.1,1,0.74,3.14,2.43,2.67,0.87,1.45,1.82,0.94,2.7,0.18,1.98,1.96,1.6,1.02,1.23,1.81,1.65,0.87,2.55,1.3,2.59,3.06,1.19,,,,,,,,,
May,,,,2.85,6,1.94,2.98,1.3,1.74,1.19,0.98,2.13,3.65,1.75,1.92,1.63,1.14,3.34,2.29,1.3,2.55,1.94,3.66,2.33,1.41,3.32,2.64,3.5,0.68,2.47,0.84,3.24,,,,,,,,,
June,,,,0.41,1.69,0,0.97,3.23,4.52,1.41,1.84,4.98,0.52,1.8,1.41,3.37,3.5,0.95,2.79,2.61,0.85,0.36,0.33,2.19,1.54,2.47,3.35,2.3,3.36,0.89,1.11,0.82,,,,,,,,,
July,,,,2.35,3.47,2.02,3.91,3.96,1.22,2.63,4.48,1.81,3.44,1.46,1.29,1.38,2.67,1.46,3.12,5.82,3.35,1.38,2.67,2.74,2.57,3.34,4.38,4.2,2.36,1.97,1.9,1.31,,,,,,,,,
August,,,,2.61,5.7,2.51,2.72,6.12,2.53,1.85,4.03,5.16,1.2,0.97,2.79,0.83,1.28,1.17,4.92,3.31,0.57,3.56,2.25,3.71,2.21,1.2,4.66,0.32,2.46,1.57,4.54,2.71,,,,,,,,,
September,,,,3.08,3.12,3.61,3.71,5.09,1.18,2.11,3.05,2.96,2.19,0.78,2.26,5.66,2.99,2.01,1.45,0.61,2.68,0.63,1.78,3.05,4.68,1.42,2.66,2.82,1.55,0.48,4.52,1.74,,,,,,,,,
October,,,0.25,4.2,3.54,3.34,2.8,2.1,3.23,4.21,3.78,1.51,5.61,3.94,3.7,4.03,1.75,2.35,4.09,2.6,3.6,2.44,2.85,3.75,3.23,4.32,0.52,0.93,1.76,3.35,2.29,0.81,,,,,,,,,
November,,,1.74,3.37,1.51,3.06,3.59,3.37,3.27,5.16,4.13,4.07,2.12,1.29,2.2,3.29,2.49,1.33,3.49,4.68,5.3,2.1,0.77,2.99,6.38,0.18,4.05,3.88,1.65,4.53,4.62,6.02,,,,,,,,,
December,,,3.46,4.2,3.24,2.04,1,1.32,2.01,4.41,3.86,1.31,1.25,0.68,3.83,3.33,3.2,2.3,3.48,2.5,2.31,1.13,3.08,1.32,2.56,2.17,3.2,2.39,3.06,4.71,3.12,4.04,,,,,,,,,
Total,,,,30.7,32.48,27.16,27.31,33.35,28.26,26.11,37.98,31.79,26.69,20.3,24.23,29.66,28.37,25.62,30.5,33.56,30.99,24.2,27.3,29.44,32.16,25.67,35.16,31.49,26.16,28.97,32.22,31.12,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is from the 1950s record and is 100m S of the church, which is the relationship described in the earlier record. Cannot find the vicarage. Altitudes match.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
