"KINGTON (SUNSET)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2246,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.81,2.80,4.20,1.65,3.73,3.34,3.42,3.98,4.69,1.12,5.25,
February,1.19,0.24,3.88,7.12,0.41,4.16,2.36,3.51,2.56,1.04,0.69,
March,3.92,2.38,2.94,1.30,1.30,0.57,0.59,2.70,2.94,0.05,2.93,
April,5.78,0.72,2.41,2.06,3.53,2.17,2.71,1.83,1.50,0.83,3.22,
May,2.00,1.10,0.99,2.05,4.28,3.76,2.65,1.05,0.75,2.41,2.59,
June,3.00,0.31,0.85,0.59,1.89,0.00,1.60,3.42,3.56,3.07,1.30,
July,4.41,0.63,3.86,2.80,5.13,2.63,2.01,3.21,1.13,1.82,2.78,
August,1.25,3.15,3.14,2.85,2.58,3.02,2.73,5.43,3.45,1.20,2.45,
September,2.67,1.24,2.34,2.17,5.03,2.90,1.29,3.07,1.43,1.27,4.18,
October,4.74,1.90,0.61,4.86,4.28,3.85,3.25,2.34,5.65,4.20,3.56,
November,1.35,2.74,1.72,1.60,2.72,2.29,6.13,3.77,4.59,7.70,3.09,
December,3.35,1.92,4.45,2.19,4.75,2.83,0.70,2.74,2.83,7.16,4.86,
Total,37.47,19.13,31.39,31.24,39.63,31.52,29.44,37.05,35.08,31.87,36.90,
Calc annual,37.47,19.13,31.39,31.24,39.63,31.52,29.44,37.05,35.08,31.87,36.90,
Difference,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
