READING (FORBURY GARDENS),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,802,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.90,2.47,2.73,1.67,3.03,1.67,2.67,1.80,3.01,1.17,3.15,
February,0.39,0.35,2.32,3.81,0.39,3.18,1.87,3.60,1.75,0.73,0.62,
March,1.66,1.34,1.80,3.49,0.81,0.59,0.46,2.51,2.09,0.03,0.76,
April,3.13,0.81,2.82,2.81,2.78,1.89,3.06,1.40,1.36,0.91,1.60,
May,1.23,1.90,0.85,1.64,3.40,2.99,1.39,1.09,1.41,1.29,1.49,
June,2.40,0.31,1.43,0.48,2.32,0.03,3.24,2.98,1.86,0.92,0.27,
July,5.28,0.14,3.77,1.23,3.93,3.09,2.25,4.57,1.91,1.47,2.09,
August,1.36,1.41,3.46,1.96,2.34,4.13,0.93,2.61,2.05,0.66,2.09,
September,1.32,2.46,1.53,2.17,3.06,2.70,0.74,4.78,1.20,0.38,2.72,
October,2.26,1.20,0.66,4.56,3.18,3.37,2.37,1.58,3.77,2.67,1.06,
November,1.38,1.95,1.41,1.39,2.32,1.86,5.10,2.76,1.99,6.33,4.31,
December,2.39,1.40,2.57,2.61,3.36,2.36,0.43,3.90,2.10,5.16,2.61,
Total,25.70,15.74,25.35,27.82,30.92,27.86,24.51,33.58,24.50,21.72,22.77,
Calc annual,25.70,15.74,25.35,27.82,30.92,27.86,24.51,33.58,24.50,21.72,22.77,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
