Rainfall at,READING (FORBURY GARDENS),
Grid ref,SU719736,Long,-0.966553,Lat,51.456823
Station no,802,
,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,2.29,1.69,1.29,1.27,2.53,3.24,1.48,2.69,2.54,2.58,
February,4.49,1.17,1.66,2.32,1.21,0.19,2.96,2.74,0.22,2.02,
March,3.64,2.24,0.47,2.20,0.90,0.42,1.49,1.43,2.11,1.33,
April,2.90,1.23,2.24,0.23,0.30,1.59,0.32,1.11,2.22,0.44,
May,2.54,3.39,1.90,3.43,4.40,0.19,1.30,1.71,0.20,1.78,
June,1.43,1.55,1.52,3.95,2.23,2.19,2.30,4.29,1.62,1.08,
July,0.82,0.42,3.62,2.56,0.22,2.23,4.05,2.34,2.03,2.94,
August,4.16,2.48,1.62,3.01,0.54,4.76,2.41,3.47,1.22,4.14,
September,2.79,2.76,2.00,1.43,1.86,2.65,2.70,3.88,0.02,3.49,
October,0.71,4.24,3.04,1.89,2.74,1.55,2.13,2.36,2.50,6.81,
November,6.79,2.98,1.03,4.79,1.78,0.63,2.42,2.52,2.08,3.64,
December,1.65,2.49,0.59,2.41,2.28,3.57,2.27,2.78,4.02,3.20,
Total,34.21,26.64,20.98,29.49,20.99,23.21,25.83,31.32,20.78,33.45,
Calc annual,34.21,26.64,20.98,29.49,20.99,23.21,25.83,31.32,20.78,33.45,
Difference,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
