Rainfall at,READING FORBURY GARDENS
,
Station no,,
,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889
January,,,,,,,,2.44,0.89,0.73,
February,,,,,,,,0.71,1.04,1.74,
March,,,,,,,,1.80,3.13,1.72,
April,,,,,,,,0.96,1.91,1.98,
May,,,,,,,,1.16,1.07,2.59,
June,,,,,,,,1.22,1.97,1.10,
July,,,,,,,,1.09,5.49,1.25,
August,,,,,,,,1.28,1.31,1.78,
September,,,,,,,,2.15,1.28,1.35,
October,,,,,,,,1.61,1.14,3.21,
November,,,,,,,,3.00,3.97,0.77,
December,,,,,,,,1.36,1.47,1.24,
Total,,,,,,,,18.78,24.67,19.46,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.78,24.67,19.46,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
