DUCHRAY VALLEY (HEAD OF MAIN STREAM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN390062,Long,-4.598149,Lat,56.221033,Elevation,950,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,7.25,15.75,4.2,8.15,8.05,13.2,17.05,16.5,14.2,12.3,9.7,19.1,13.25,24.9,4,14.9,9.7,17.95,11.1,15.35,5.55,8.8,14.25,15.2,7.25,2.5,1.2,7.9,11.5,12.5,4.5,12.9,10,14.5,10.45,9.6,11.4,7,8,9.67,7.15,7.5,14.1,12.3,4,7.5
February,,,,,,14,9.3,1.65,15.75,1.6,15.5,3.05,9.2,11.5,4.05,8.2,11.2,6.45,12.1,4,0.8,8.9,0.1,7.55,2.25,11.85,5.4,8,8.55,10.75,3.5,10.15,3,11.1,3.6,17.5,6.45,1,10.5,10,9.25,6.5,3.6,6.5,6.5,5,3.2,8,4,4.5,10.3
March,,,,,,4.9,1.9,4.15,3.5,6.2,11.7,17.7,3.85,5.5,1.3,3.85,10,7.5,12.8,2.15,6.5,1.9,4.55,6.05,4.7,3.8,7.5,3.1,11.1,6,8,3.2,5.4,5,1.65,7.4,4.9,6.1,9.75,4.2,7.8,2.4,8.5,2.2,6.3,2.25,4.8,9.7,2.5,7.8,3
April,,,,,,6.9,6.25,2.75,1.65,5.85,4,3,5.1,7,5.7,8.65,4.2,7.1,5.4,2.65,3.4,4.35,9,6.3,7,6.05,2.6,5,2.1,4.2,4.5,4.2,5,8.7,4.3,3.65,2.8,13,5.9,10,5.5,7.2,5.4,4.95,5.1,6.5,2.2,3.5,4.1,6.7,10.5
May,,,,,,1.9,7.2,5.35,4.1,2.2,10.85,7.1,8.3,3.9,7.9,12.1,5.95,4.35,2,8.7,4.6,7.55,4.5,3.8,5.75,0.75,3.7,3.1,4.75,2.6,1.85,3.2,6.4,4.7,6.5,7.15,2.6,6.75,3.5,4.4,3.1,2.1,3.6,6.3,6.8,5.1,4.8,4.3,5.6,2,5.2
June,,,,,,2,2.85,5.9,3.8,5.05,3.3,0.85,4,2.9,5.15,1.35,7,7.7,8.2,4.5,4.2,8.9,4.3,3.25,2.95,7.8,3.1,5.4,9.9,4.2,1.2,1.55,3.2,7,7.5,8.8,6.8,7.2,7.2,2.35,3,5.7,7.2,2,6.1,4.8,5.6,3.2,5.9,4.4,4.7
July,,,,,,6.7,4.2,1.95,5.7,2.4,6.65,7.7,5.9,8,9.8,3.55,5,7.5,9.85,6.6,5,6.3,6.9,6.3,3.9,3.4,9.65,7.35,6.6,11.5,4.9,4.1,7.5,4.2,6.35,7.6,6.7,6.95,7.3,4.1,11.4,6.1,5.6,9.2,4,1.2,7.15,7.3,7,8.4,7.8
August,,,,,7.45,4.1,4.75,11.45,7.35,6.1,8.25,10,5.65,10.2,7.1,6.9,8.2,10.55,9,9.8,10.3,3.1,5.25,7.8,8.15,5.2,5.3,5.45,3.7,4.05,5.1,7.4,11.4,11.5,5.3,3.15,5.9,0,13.1,7.35,10.2,10.9,9.5,6.8,8.3,1.7,9.2,7.9,9.3,4.4,6.1
September,,,,,4.7,2.9,2.8,7.1,8.35,8,4.95,4.3,5.6,16.2,10.1,5.6,6.5,8.6,6.35,4.1,6,3.05,5.35,1.95,12.6,12.15,8.1,7,8.9,4.6,7.4,3.8,13,7.9,9.3,10.4,12.65,8.9,13.3,3.9,20.3,7.7,7,11.2,11.5,7.2,10.15,6.8,7.7,2.75,
October,,,,,3.65,8.55,13.75,13.5,13,2.55,7.5,10.1,4.4,17.6,6.4,10.5,9.4,11,14.2,12,13.1,7.9,11.35,6.75,15.35,17.7,11.05,4.9,19,7.8,14.2,8.8,11.7,19.4,9,11.5,0.55,5.75,14.05,14.9,13.5,2.7,11.5,8.5,15.2,7.15,5.8,9.5,9.3,8.3,
