"PENGE (RECREATION GROUND)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,401,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.24,2.26,4.76,1.39,1.66,1.50,1.53,2.96,1.18,1.16,,
February,1.86,0.69,1.42,0.83,0.98,2.25,1.62,1.65,1.03,3.90,,
March,2.72,2.00,0.26,0.07,0.94,1.27,5.19,0.88,0.86,0.72,,
April,1.43,0.81,1.01,1.38,1.04,1.75,1.72,1.47,1.86,3.18,,
May,1.59,2.89,2.17,0.60,2.03,3.65,1.60,1.99,1.86,1.41,,
June,2.16,0.83,1.49,1.86,1.31,2.35,2.63,2.37,0.91,1.47,,
July,2.78,2.25,1.71,0.69,2.99,2.22,1.39,1.13,0.95,2.74,,
August,4.33,2.01,1.34,2.47,1.35,4.62,0.18,4.81,0.75,1.69,,
September,0.63,1.47,1.74,2.59,1.52,3.29,1.82,1.29,1.02,3.03,,
October,0.69,3.82,1.96,2.98,1.96,1.03,0.16,2.31,5.06,0.44,,
November,2.49,2.10,1.06,3.56,0.21,3.48,1.29,1.74,2.33,5.19,,
December,1.60,2.36,1.58,1.81,2.75,2.38,2.46,2.71,1.43,1.57,,
Total,24.52,23.49,20.50,20.23,18.74,29.79,21.59,25.31,19.24,26.50,,
Calc annual,24.52,23.49,20.50,20.23,18.74,29.79,21.59,25.31,19.24,26.50,,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,,
