MANSFIELD-CROW-HILL (WEST BANK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK535618,Long,-1.20149,Lat,53.150659,Elevation,405,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,0.93,3.5,0.89,1.07,1.11,2.3,1.4,4.24,3.84,1.22,2.49,0.77,2.65,2.12,3.72,3.04,2.17,4.18,1.27,2.17,2.34,3.32,1.89,4.6,1.75,4.3,2.18,1.66,2.47,2.39,,,,,,
February,,,,,,1.24,2.78,2.17,1.85,0.86,2.74,1.16,1.69,0.84,1.45,3.81,4.6,0.66,1.92,2.91,2.3,0.31,2.89,5.13,1.2,3.37,1.53,1.82,2.08,0.85,0.72,2.88,0.56,3.92,0.84,,,,,,
March,,,,,,2.69,1.67,1.57,3.06,3.71,0.71,1.49,3.37,3.59,2.35,0.75,4.93,2.06,1.2,4.65,2.29,1.19,2,1.8,1.15,0.88,0.67,2.93,3.02,0.14,2.64,0.24,1.59,2.91,2.83,,,,,,
April,,,,,,1.94,0.42,1.97,2.18,1.46,2.01,0.95,0.32,3.14,0.85,0.99,1.58,1.64,1.61,1.79,5.3,0.98,3.38,2.15,2.07,2.13,1.88,1.88,0.93,1.52,3.51,4.07,2.69,0.91,2.73,,,,,,
May,,,,,,0.51,1.6,3.38,2.99,1.48,2.44,1.4,3.87,2.01,1.81,1.59,2.62,1.91,2.44,1.49,1.96,1.7,0.93,3.36,3.25,3.46,2.12,1.01,1.33,1.54,1.39,3.12,7.01,2.27,1.21,,,,,,
June,,,,,,3.08,2.1,3.63,2.46,2.86,1.3,2.57,3.64,0.38,2.37,0.73,1.91,1.59,0.5,0.77,2.05,0.8,1.37,0.69,1.57,0.08,2.52,3.95,2.63,1.51,1.8,4.78,1.07,1.58,0.84,,,,,,
July,,,,,,1.54,0.45,2.45,2.78,4.26,2.36,0.1,3.95,0.95,2.42,4.87,1.76,1.17,2.75,2.56,4.52,0.6,4.41,3.54,2.49,0.83,2.32,2.42,1.21,1.96,5.89,4.11,4.6,2.81,2.25,,,,,,
August,,,,,,3.32,1.47,1.92,3.5,2.93,4.25,1.67,6.2,1.48,1.64,2.36,1.71,5.52,1.79,2.62,0.94,3.98,6.3,2.73,2.87,1.77,2.68,4.81,3.11,2.15,2.79,5.27,1.59,0.43,1.72,,,,,,
September,,,,,,1.8,1.03,0.55,1.9,2.82,0.73,1.28,1.23,2.49,1.06,0.91,1.78,1.06,5.6,1.88,1.49,0.89,2.62,2.82,2.42,3.91,1.58,4.32,0.35,0.57,4.84,4.26,1.93,1.06,1.71,,,,,,
October,,,,,,1.24,6.55,5.34,1.06,3.59,2.71,2.06,2.93,3.98,3.14,1.53,2.94,2.79,1.24,2.38,2.18,4.67,1.06,1.88,4.84,3.31,2.24,2.55,5.66,3.95,2.48,0.74,3.32,5.27,1.6,,,,,,
November,,,,,,3.55,3.31,2.27,1.56,0.5,4.13,2.43,2.45,1.7,3.91,3.03,3.82,0.91,1.81,2.21,1.15,1.81,1.28,2.64,2.04,2.48,3.91,2.65,3.23,5.95,3.58,3.91,1.92,2.13,2.1,,,,,,
December,,,,,,0.74,2.63,2.8,2.03,5.2,5.24,5.44,2.6,1.23,5.88,5.89,2.91,1.41,3.53,4.19,2.9,2.41,3.85,3.29,2.66,2.63,1.26,2.94,2.23,5.07,2.87,1.41,0.87,0.47,5.18,,,,,,
Total,,,,,,22.58,27.51,28.94,26.44,30.78,30.92,21.95,36.49,25.63,28.1,28.95,31.33,23.37,26.51,31.17,30.12,21.51,34.27,31.3,28.73,27.19,26.03,33.17,30.38,26.96,36.81,36.97,28.81,26.23,25.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935 Gauge moved to Crow Hill (approx 100 yds East),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
