"THEYDON BOIS, THRIFTS HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1263/8,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,1.46,2.63,1.13,2.16,
February,,,,,,,,3.36,1.43,0.53,0.51,
March,,,,,,,,2.02,1.48,0.00,1.70,
April,,,,,,,,1.70,1.06,1.40,1.79,
May,,,,,,,,1.09,3.08,1.69,2.73,
June,,,,,,,,2.53,2.58,0.95,2.72,
July,,,,,,,,2.62,1.83,1.54,1.94,
August,,,,,,,,4.03,1.79,1.53,3.17,
September,,,,,,,,4.56,0.59,0.30,3.13,
October,,,,,,,,1.80,3.55,3.28,0.94,
November,,,,,,,,1.99,1.90,5.19,3.55,
December,,,,,,,,1.50,2.45,3.57,2.05,
Total,,,,,,,,28.66,24.37,21.11,26.39,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.66,24.37,21.11,26.39,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,
