Rainfall at,MULL OF GALLOWAY,
Grid ref,NX157304,Long,-4.857063,Lat,54.634965
Station no,5002/5,
,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,2.98,1.28,2.62,
February,,,,,,,,3.76,1.51,2.05,
March,,,,,,,,0.89,1.64,1.72,
April,,,,,,,,1.22,2.76,1.64,
May,,,,,,,,2.35,0.78,2.03,
June,,,,,,,,3.52,2.48,1.39,
July,,,,,,,,3.75,1.26,3.72,
August,,,,,,,,2.63,0.59,3.01,
September,,,,,,,,3.35,1.69,2.52,
October,,,,,,,,2.22,3.26,4.29,
November,,,,,,,1.23,1.30,2.80,3.74,
December,,,,,,,2.44,4.28,4.59,2.89,
Total,,,,,,,,32.25,24.64,31.62,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,3.67,32.25,24.64,31.62,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
