"STOURMOUTH RECTORY, KENT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR238,,,,,,,,,,,
,,,,,,,,,,,,
,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,,
January,,,,0.59,0.61,0.82,0.48,0.49,0.44,0.49,,
February,,,,0.93,0.49,0.27,0.64,0.58,1.10,1.15,,
March,,,,0.60,1.83,0.39,0.78,0.22,1.24,0.23,,
April,,,,0.41,0.84,0.62,1.20,0.27,2.33,1.70,,
May,,,,2.54,0.86,1.32,0.33,0.44,0.01,1.85,,
June,,,,1.39,0.94,0.66,1.09,0.28,1.37,0.34,,
July,,,,1.11,0.91,1.46,1.00,0.07,0.77,0.59,,
August,,,,0.15,1.19,1.27,1.09,2.72,1.47,0.79,,
September,,,,1.40,2.13,0.73,1.43,0.38,1.65,2.69,,
October,,,1.25,1.38,2.20,1.40,1.75,0.64,5.35,3.46,,
November,,,1.84,0.49,2.12,0.31,0.47,1.40,1.30,0.92,,
December,,,0.58,0.84,0.79,1.21,0.70,1.00,0.82,1.31,,
Total,,,,11.83,14.91,10.46,10.96,8.49,17.85,15.52,,
Calc annual,0.00,0.00,3.67,11.83,14.91,10.46,10.96,8.49,17.85,15.52,,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
