BAGSHOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU907626,Long,-0.698846,Lat,51.355244,Elevation,270,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,3.44,1.42,3.42,1.2,2.17,2.02,1.91,0.65,4.23,4.9,2.99,4.57,2.63,2.65,3.28,5.17,1.88,1.93,2.05,1.88,4.42,1.54,0.62,3.76,2.2,1,1.03,2.92,4.12,1.8,2.81,2.57,2.83
February,,,,,,,,,1.85,0.65,0.72,1.62,0.17,3.38,0.09,3.03,2.11,4.22,0.54,0.93,1.96,2.15,0.56,1.38,0.91,1.93,2.6,1.33,1.4,1.16,4.24,5.94,0.84,1.23,2.79,1.49,0.19,3.17,2.65,0.19,2.54
March,,,,,,,,,1.81,0.02,1.4,0.18,2.57,3.32,2.67,0.28,1.96,3.4,0.29,1.17,3.1,3.37,1.67,0.45,0.16,0.46,1.2,5.41,0.81,1.37,0.84,3.97,2.66,0.43,2.07,0.87,0.71,1.28,2.23,2.18,1.45
April,,,,,,,,,1.8,0.82,2.05,3.61,2.33,0.94,2.18,3.27,2.01,2.25,0.08,2.47,2.16,1.45,1.48,1,1.04,1.33,1.75,2.23,1.5,1.77,2.83,2.92,1.31,2.52,0.26,0.24,1.29,0.3,0.33,2.04,0.66
May,,,,,,,,,1.94,1.78,2.33,3.41,3.83,3.65,0.24,1.49,0.79,2.55,1.84,1.16,1.42,2.01,3.03,2.14,0.39,1.04,2.94,1.38,2.74,1.93,1.62,2.72,2.24,1.79,3.5,3.67,0.24,1.03,1.96,0.61,1.5
June,,,,,,,,,2.09,1.26,1.12,1.56,1.24,2.69,1.48,3.44,3.69,2.21,0.64,1.21,0.82,1.71,0.35,1.46,1.84,2.82,3.16,1.8,1.85,0.3,1.29,1.33,1.84,1.34,4.24,2.61,1.92,0.92,3.32,0.93,1.34
July,,,,,,,,,1.71,2.1,2.8,2.28,2.26,1.8,1.95,0.62,3.62,0.7,1.34,2.93,2.47,3.5,1.2,1.42,2.17,3.69,2.16,1.51,1.02,1.29,4.13,1.61,0.49,3.31,2.73,0.96,3.49,3.02,1.05,3.27,2.68
August,,,,,,,,,1.81,1.39,2.57,4.82,1.43,0.64,3.02,3.19,1.48,1.95,1.99,2.23,0.02,4.9,2.35,1.7,1.58,1.15,4.33,0.37,3.07,1.36,3.68,4.54,2.99,2.05,3.19,1.19,3.98,2.36,4.54,1.58,3.09
September,,,,,,,,,1.09,0.14,3.3,2.03,2.54,2.13,1.17,3.93,2.34,2.11,1.18,1.19,1.6,0.12,0.86,1.67,2.52,2.17,3.68,1.1,1.64,0.98,2.89,3.13,4.08,2,2.55,1.75,3.18,3.15,2.74,0.1,3.28
October,,,,,,,,,4.33,2.98,1.37,0.47,4.54,,1.58,3.28,1.5,2.42,2.49,5.6,3.38,1.44,3.43,3.14,3.86,2.93,0.92,0.32,2.23,6.18,0.59,0.52,3.12,2.57,2.22,3.88,3.46,1.87,3.89,2.63,7.52
November,,,,,,,,,1.89,6.79,4,2.51,1.26,1.21,2.27,5.11,3.88,1.68,3.41,5.09,7.28,3.03,2.35,1.63,4.1,0.3,4.9,1.09,2.04,2.29,5.15,6.94,3.08,1.43,4.52,2,0.58,2.87,2.59,4.57,4.26
December,,,,,,,,,2.4,6.13,2.36,0.6,0.54,0.61,5.68,2.79,2.22,4.2,2.93,1.19,1.43,1.58,3.17,1.4,1.84,3.4,2.61,2.65,3.67,1.67,1.76,2.08,2.69,0.53,2.17,2.44,3.44,2.44,2.98,4.12,3.35
Total,,,,,,,,,26.16,25.48,27.44,24.29,24.88,,24.24,31.08,29.83,32.59,19.72,29.74,28.27,27.91,23.73,22.56,22.29,23.15,32.3,21.07,26.39,21.84,29.64,39.46,27.54,20.2,31.27,24.02,26.6,24.21,31.09,24.79,34.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterer Sons and Crisp Nurseries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nurseries covered large area so NGR taken from sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933 Sept Adjusted for date of recording,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933 Oct adjusted by near stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940? New gauge purchased,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957 Oct 11 Inspection ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRC_ID 6468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928-1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
