DIDSBURY LINDEN ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ841916,Long,-2.2407156,Lat,53.420956,Elevation,110,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,1.12,2.83,2.9,2.11,4.74,2.43,2.17,2.1,3.63,3.66,4.54,3.05,2.63,2.97,1.89,2.98,3.26,7.38,1.59,4.17,4.73,3.35,1.97,1.97,2.02,3.1,2.99,4.12,4.02,1.82,0.72,,,,,,,,,
February,,2.69,0.99,1.31,2.08,2.6,4.01,0.94,3.92,0.54,3.09,0.4,3.71,4.16,0.86,5.25,2.86,1.33,3.49,0.95,0.24,3.59,0.15,2.83,0.28,3.07,2.15,4.73,1.21,3.18,1.74,3.55,,,,,,,,,
March,0.54,1.5,4.28,3.93,3.63,1.3,2.06,1.62,1.49,5.11,3.55,2.73,1.91,1.62,1.07,1.32,1.44,3.12,1.8,0.84,2.6,0.24,1.85,2.72,2.31,1.14,1.3,1.34,1.13,1.58,2.86,2.45,,,,,,,,,
April,2.77,2.07,0.68,4.07,1.46,1.53,2.49,1.49,1.03,1.96,4.75,1.22,2.65,2.75,1.74,1.93,1.36,2.15,1.11,0.97,1.41,3.44,2.92,1.04,1.66,2.46,0.94,2.6,0.36,2.04,1.78,1.37,,,,,,,,,
May,2.8,0.68,2.44,2.6,1.87,1.46,2.49,2.53,2.53,1.59,4.29,2.03,1.35,3.06,5.93,4.66,3.42,1.38,1.41,2.54,1.51,2.85,4.62,1.68,2.05,0.81,1.38,2.18,3.49,1.71,1.19,1.32,,,,,,,,,
June,3.25,3,3.7,1.88,2,2.41,3.6,2.16,1.65,1.67,2.49,0.34,2.72,0.81,2.86,0.12,1.78,4.96,5.6,1.16,2.77,5.36,0.34,3.91,2.13,3.52,3.01,1.3,3,2.91,1.03,0.55,,,,,,,,,
July,3.85,0.5,4.22,1.35,3.92,4.44,1.96,2.26,4,2.09,6.65,0.84,3.88,4.94,3.46,2.23,2.58,1.93,1.64,3.16,6.83,3.9,3.23,2.26,2.19,1.29,3.33,2.3,3.82,4.86,3.7,3.04,,,,,,,,,
August,4.82,2.3,5.84,2.07,2.96,3.08,1.86,5.47,2.65,3.15,1.64,4.64,4.38,4.34,5.89,4.69,3.45,3.58,4.8,2.97,4.99,6.83,1.32,2.15,2.26,1.51,1.91,1.13,1.96,1.48,1.54,5.1,,,,,,,,,
September,0.24,3.53,1.56,1.41,2.43,0.57,2.22,1.59,7.89,1.85,2.71,0.91,2.89,4.03,3.17,4.17,3.41,5.33,1.01,1.98,3,3.1,3.02,1.07,2.15,5.33,3.61,1.4,1.64,0.94,3.34,0.61,,,,,,,,,
October,3.46,2.43,3.11,1.82,1.55,1.13,3.76,4.85,2.94,2.21,1.56,2.08,0.27,4.43,3.89,4.56,3.77,2.01,3.6,5.1,5.05,1.47,6.89,4.36,4.74,4.85,3.3,1.49,5.61,1.44,3.6,2.77,,,,,,,,,
November,4.28,2.66,2.26,3.09,3.6,1.59,2.18,3.38,1.53,2.36,0.94,2.11,2.23,4.24,1.2,2.63,5.04,3.02,4.68,6.79,3.84,5.51,2.6,1.02,1.42,4.28,3.15,1.99,4.22,5.28,6.08,2.24,,,,,,,,,
December,2.43,4.84,3.46,2.59,4.98,5.37,2.6,1.55,6.24,5.25,2.34,4.31,3.63,4.2,3.73,2.28,1.31,0.94,1.99,5.19,2.65,1.34,1.12,0.4,4.56,3.27,3.25,2.24,3.59,2.49,2.85,1.49,,,,,,,,,
Total,,27.32,35.37,29.02,32.59,30.22,31.66,30.01,37.97,31.41,37.67,26.15,32.67,41.21,36.77,35.73,33.4,33.01,38.51,33.24,39.06,42.36,31.41,25.41,27.72,33.55,30.43,25.69,34.15,31.93,31.53,25.21,,,,,,,,,
