DUNCANSBY HEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ND406734,Long,-3.02508,Lat,58.644385,Elevation,196,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,2.65,2.58,2.81,5.99,1.2,2.39,3.94,3.46,1.52,1.97,3.65,2.89,5.08,4.68,3.15,1.51,1.79,4.14,2.76,0.85,1.95,,,3.27,3.18,2.95,1.18,2.42,2.37,2.09,0.91,,,,,
February,,,,,,3.03,1.92,2.04,2.27,1.07,0.98,3.6,0.32,2.46,2.02,2.04,1.51,3.82,1.92,1.85,1.08,3.82,3.28,3.46,1.21,2.55,,,2.96,2.26,1.82,1.62,1.5,1.55,2.39,1.81,,,,,
March,,,,,,2.48,2.56,2.19,1.77,0.85,1.71,0.99,2.79,1.85,2.71,2.03,1.4,1.77,2.38,2.89,3.07,1.42,1.5,1.51,0.95,1.94,,,0.83,3.01,1.92,2.91,0.7,0.6,2.44,0.96,,,,,
April,,,,,1.41,1.67,1.63,4.48,1.97,0.91,1.72,1.62,2.52,1.55,4.75,1.97,1.16,1.06,1.26,1.08,2.31,1.36,0.97,2.56,1.53,1.32,,1.96,1.38,3.36,2.2,1.85,0.43,0.63,0.94,1.37,,,,,
May,,,,,2.9,2.2,1.06,1.8,1.5,1.84,1.22,4.32,1.82,0.73,1.3,0.62,1.41,0.4,2.85,0.68,1.63,0.56,1.68,1.7,0.86,3.25,0.92,0.76,1.47,1.92,0.91,0.17,0.51,1.95,2.62,1.67,,,,,
June,,,,,1.42,1.11,0.9,3.6,2.53,2.72,2.07,2.32,0.59,1.36,0.9,1.4,0.77,2.91,4.61,1.42,1.29,0.33,0.86,1.38,1.6,3.21,1.68,2.09,1.73,1.46,2.63,0.92,1.59,0.97,3.01,0.66,,,,,
July,,,,,2.68,1.67,1.1,1.07,2.33,1.15,1.61,2.61,2.48,2.17,2.55,3.64,4.22,1.89,2.67,4.23,5.08,2.1,2.89,3.09,0.42,1.7,3.87,0.48,1.89,0.8,2.27,1.18,0.47,1.3,1.8,0.13,,,,,
August,,,,,2.96,2.19,1.98,1.44,1.92,5.24,4.91,0.49,2.7,3.67,3.92,4.16,2.23,2.33,1.55,2.1,2.54,4.06,2.09,2.87,0.98,1.47,1.58,0.25,2.79,3.06,2.88,1.56,1.32,1.11,4.83,0.57,,,,,
September,,,,,5.7,3.51,3.66,4.11,3,4.26,4.22,0.56,2.9,1.06,2.82,3.84,3.09,2.2,3.27,1.49,2.41,1.35,3.1,4.1,2.01,2.44,3.16,4.06,1.88,2.33,5.37,1.39,2.41,1.56,3.45,2.7,,,,,
October,,,,,2.3,3.41,6.36,6.43,3.38,4.13,4.16,3.69,4.11,2.18,5.11,6.51,3.91,2.47,5.38,1.85,2.48,3.26,5.49,2.89,1.73,3.45,0.64,1.66,3.8,1.57,2.13,0.8,2.61,2.55,5.76,2.73,,,,,
November,,,,,1.7,1.53,2.58,4.43,3.81,3.97,3.41,2.55,2.98,2.49,2.3,5,2.38,1.3,3.58,4.83,4.77,3.13,2.07,5.39,2.11,1.78,3.88,4.97,2.47,2.94,2.21,4.86,2.8,3.52,5.81,1.67,,,,,
December,,,,,1.36,1.76,3.8,1.57,3.75,5.35,2.38,4.1,1.79,1.19,3.12,2.93,2.72,2.19,2.68,3.68,1.89,2.58,3.63,0.57,2.24,4.15,2.9,4.48,3.57,4.23,1.67,1.54,2.44,2.04,3.8,3.2,,,,,
Total,,,,,,27.21,30.13,35.97,34.22,32.69,30.78,30.79,28.46,22.23,33.47,37.79,27.69,27.42,36.83,29.25,30.06,25.76,31.7,32.28,16.49,29.21,,,28.04,30.12,28.96,19.98,19.2,20.15,38.94,18.38,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946 &47 figures deleted estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941 total corrected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
