SWANMORE-HOLYWELL-HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU596149,Long,-1.153286,Lat,50.93048,Elevation,180,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,1.9,3.04,4.28,5.32,2.6,5.51,1.48,4.6,2.58,3.35,2.54,2.34,0.94,5.26,6.28,4.35,5.48,3.14,3.6,4.02,6.24,2.55,2.13,3.13,3.3,6.4,1.22,0.95,4.05,2.38,1.14,2.17,3.06,5.41,3.42,4.87,3.55,
February,,,,5.81,0.54,4.8,2.55,4.43,2.26,1.31,1.46,2.25,0.26,3.97,0.05,3.42,3.07,5.47,0.68,1.39,3.86,2.98,0.77,1.51,0.85,2.27,3.19,2.13,1.38,1.58,5.03,5.9,0.77,1.48,3.53,2.21,0.21,4.7,3.24,0.12,
March,,,,2.07,1.64,0.76,0.74,3.26,2.71,0.2,1.44,0.93,1.7,3.59,2.87,0.93,2.45,4.38,0.55,1.46,3.6,4.15,2.66,0.72,0.3,0.82,1.17,7.01,0.88,1.8,1.71,4.6,3.14,0.4,3.77,1.33,0.49,2.94,1.93,2.42,
April,,,,3.44,3.31,2.85,3.19,2.02,1.91,1,2.63,2.93,3.36,1.39,2.32,3.85,2.23,3.19,0.05,2.17,1.37,1.82,1.83,1.12,1.66,1.17,2.22,2.26,1.58,1.87,2.69,2.99,1.72,1.62,0.59,0.57,1.72,0.28,0.72,2.91,
May,,,,2.29,3.69,3.93,2.12,0.84,1.7,2.12,1.95,3.91,5.26,2.13,0.9,1.39,0.21,3.03,2.28,1.27,0.92,2.57,2.91,2.64,0.73,2.57,4.79,1.28,2.71,1.99,1.09,2.44,2.7,2.69,2.63,4.65,0.37,1.73,3.16,0.48,
June,,,,0.46,3.33,0.01,2.65,2.79,2.82,1.65,0.48,1.91,1.6,2.36,1.14,3.77,2.9,1.54,0.8,2.06,0.27,1.78,0.38,1.69,2.32,3.03,4.56,1.96,3.01,0.68,1.89,1.08,1.21,2.32,4.05,2.88,2.84,1.54,3.53,0.66,
July,,,,1.04,4.01,3.42,2.25,3.38,1.99,1.48,2.26,4.04,5.09,2.39,1.17,1.55,4.51,1.61,2.73,3.9,3.44,3.44,1.85,3.26,3.43,3.12,1.9,2.13,1.35,0.8,4.31,3.64,0.38,5.85,3.33,0.87,4.17,5.18,2.23,2.11,
August,,,,2.32,2.93,4.48,1.29,4.79,2.46,2.27,5.11,5.24,1.35,0.88,3.13,3.77,0.55,1.57,2.36,2.94,0.07,5.2,3.42,2.16,1.31,1.7,5.6,0.44,4.8,1.61,3.72,6.71,3.11,1.99,3.18,1.1,3.83,2.84,4.89,3.99,
September,,,,1.88,6.21,3.18,0.66,6.61,1.04,0.32,3.35,1.85,3.57,2.92,3.02,4.87,3.37,2.12,1.86,0.97,1.71,0.98,2.06,1.5,2.03,1.9,4.3,1.49,3.4,2.09,4.37,3.97,3.75,3.18,3.36,2.31,4.55,4.49,5.58,0.18,
October,,,,6.32,4.43,4.9,2.53,2.38,7.06,4.13,2.35,0.62,6.88,2.42,2.19,5.35,1.38,3.21,3.82,5.9,4.67,1.52,4.19,4.08,4.63,3.62,0.95,1.22,2.37,8,0.74,1.11,4.42,3.06,3.27,5.02,2.47,2.83,4.46,3.61,
November,,,,1.58,2.86,3.49,7.36,3.63,3.19,8.48,6.18,4.18,1.85,0.91,3.58,8.36,4.33,2.73,4.83,6.51,8.99,2.9,1.76,1.94,5.64,0.64,5.51,1.71,1.71,3.4,6.44,8.48,4.53,1.83,5.02,3.34,0.96,3.28,3.09,5.62,
December,,,,3.58,4.82,4.09,0.42,5.32,3.29,6.96,3.93,0.8,1.53,0.81,10.17,3.74,3.06,5.21,3.37,2.23,2.55,2.33,3.88,,2.77,4.66,4.41,3.68,5.04,2.42,2.48,2.89,2.74,0.79,3.13,4.5,5.61,2.6,4.04,7.76,
Total,,,,32.69,40.81,40.19,31.08,42.05,35.94,31.4,35.74,31.24,35.8,26.31,32.88,41.94,33.32,40.34,27.68,36.28,34.59,33.27,29.73,,28.22,27.63,41.73,28.61,34.63,27.46,35.42,47.86,30.85,26.35,38.03,31.84,32.63,35.83,41.74,33.41,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923 Gauge stands in field outside garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943 Dec Estimated from nearby site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959 Nov 13th Inspection Gauge held by pipe level with rim Splashing to W possible Otherwise reasonable site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958 Not printed Big,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960 Pipe lowered cold frame removed trees to be removed tape measure in use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960 Terminated Observer died No one to take over gauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
